Time,Vm,dVm/dt,Cai,INa,INaL,ICaL,IKs,IKr,IK1,Ito,Tension
1224.000000,-2.692612,-0.432336,0.000193,-0.000000,-0.409562,-0.518386,0.017877,1.057062,0.000617,0.002834,5.635417
1224.001000,-2.693045,-0.432350,0.000193,-0.000000,-0.409563,-0.518372,0.017877,1.057074,0.000617,0.002834,5.635359
1225.000000,-3.131786,-0.446124,0.000192,-0.000000,-0.409910,-0.503290,0.017823,1.069108,0.000667,0.002847,5.577471
1225.001000,-3.132232,-0.446139,0.000192,-0.000000,-0.409911,-0.503275,0.017823,1.069120,0.000667,0.002847,5.577413
1226.000000,-3.585137,-0.460697,0.000191,-0.000000,-0.410314,-0.487508,0.017763,1.081520,0.000722,0.002865,5.519881
1226.001000,-3.585597,-0.460712,0.000191,-0.000000,-0.410314,-0.487492,0.017763,1.081533,0.000722,0.002866,5.519823
1227.000000,-4.053468,-0.476090,0.000190,-0.000000,-0.410775,-0.471014,0.017697,1.094315,0.000784,0.002890,5.462648
1227.001000,-4.053944,-0.476106,0.000190,-0.000000,-0.410776,-0.470998,0.017697,1.094328,0.000784,0.002890,5.462591
1228.000000,-4.537616,-0.492335,0.000190,-0.000000,-0.411298,-0.453789,0.017625,1.107511,0.000854,0.002921,5.405773
1228.001000,-4.538109,-0.492352,0.000190,-0.000000,-0.411298,-0.453771,0.017625,1.107524,0.000854,0.002921,5.405717
1229.000000,-5.038449,-0.509463,0.000189,-0.000000,-0.411883,-0.435816,0.017546,1.121124,0.000932,0.002960,5.349259
1229.001000,-5.038959,-0.509480,0.000189,-0.000000,-0.411884,-0.435798,0.017546,1.121138,0.000932,0.002960,5.349203
1230.000000,-5.556860,-0.527493,0.000188,-0.000000,-0.412535,-0.417088,0.017461,1.135172,0.001021,0.003006,5.293106
1230.001000,-5.557388,-0.527512,0.000188,-0.000000,-0.412536,-0.417069,0.017461,1.135186,0.001021,0.003006,5.293050
1231.000000,-6.093761,-0.546442,0.000187,-0.000000,-0.413255,-0.397608,0.017368,1.149672,0.001122,0.003060,5.237314
1231.001000,-6.094307,-0.546462,0.000187,-0.000000,-0.413256,-0.397588,0.017367,1.149687,0.001122,0.003060,5.237259
1232.000000,-6.650072,-0.566312,0.000187,-0.000000,-0.414046,-0.377391,0.017267,1.164640,0.001236,0.003124,5.181886
1232.001000,-6.650638,-0.566333,0.000187,-0.000000,-0.414047,-0.377370,0.017267,1.164655,0.001237,0.003124,5.181830
1233.000000,-7.226710,-0.587093,0.000186,-0.000000,-0.414910,-0.356467,0.017158,1.180092,0.001367,0.003197,5.126820
1233.001000,-7.227297,-0.587115,0.000186,-0.000000,-0.414911,-0.356446,0.017158,1.180108,0.001368,0.003198,5.126765
1234.000000,-7.824574,-0.608758,0.000185,-0.000000,-0.415848,-0.334888,0.017041,1.196043,0.001518,0.003282,5.072117
1234.001000,-7.825183,-0.608780,0.000185,-0.000000,-0.415849,-0.334867,0.017041,1.196059,0.001518,0.003282,5.072062
1235.000000,-8.444526,-0.631258,0.000184,-0.000000,-0.416862,-0.312727,0.016916,1.212504,0.001691,0.003379,5.017777
1235.001000,-8.445157,-0.631281,0.000184,-0.000000,-0.416863,-0.312704,0.016916,1.212521,0.001691,0.003379,5.017723
1236.000000,-9.087368,-0.654523,0.000184,-0.000000,-0.417951,-0.290082,0.016782,1.229487,0.001891,0.003490,4.963801
1236.001000,-9.088023,-0.654547,0.000184,-0.000000,-0.417952,-0.290059,0.016781,1.229504,0.001891,0.003490,4.963747
1237.000000,-9.753818,-0.678455,0.000183,-0.000000,-0.419115,-0.267082,0.016638,1.246996,0.002123,0.003616,4.910187
1237.001000,-9.754497,-0.678479,0.000183,-0.000000,-0.419117,-0.267059,0.016638,1.247014,0.002123,0.003616,4.910134
1238.000000,-10.444482,-0.702927,0.000182,-0.000000,-0.420353,-0.243886,0.016485,1.265037,0.002393,0.003759,4.856936
1238.001000,-10.445185,-0.702951,0.000182,-0.000000,-0.420354,-0.243863,0.016485,1.265055,0.002393,0.003759,4.856883
1239.000000,-11.159825,-0.727783,0.000181,-0.000000,-0.421661,-0.220686,0.016322,1.283605,0.002708,0.003920,4.804046
1239.001000,-11.160552,-0.727808,0.000181,-0.000000,-0.421662,-0.220663,0.016322,1.283624,0.002708,0.003920,4.803994
1240.000000,-11.900140,-0.752840,0.000180,-0.000000,-0.423035,-0.197703,0.016150,1.302695,0.003077,0.004102,4.751518
1240.001000,-11.900893,-0.752865,0.000180,-0.000000,-0.423036,-0.197680,0.016150,1.302714,0.003077,0.004103,4.751465
1241.000000,-12.665527,-0.777889,0.000180,-0.000000,-0.424467,-0.175184,0.015967,1.322290,0.003510,0.004308,4.699349
1241.001000,-12.666305,-0.777914,0.000180,-0.000000,-0.424468,-0.175162,0.015967,1.322310,0.003510,0.004308,4.699297
1242.000000,-13.455867,-0.802709,0.000179,-0.000000,-0.425949,-0.153391,0.015775,1.342368,0.004019,0.004539,4.647539
1242.001000,-13.456670,-0.802733,0.000179,-0.000000,-0.425951,-0.153370,0.015775,1.342388,0.004020,0.004540,4.647488
1243.000000,-14.270817,-0.827071,0.000178,-0.000000,-0.427469,-0.132594,0.015573,1.362898,0.004619,0.004800,4.596087
1243.001000,-14.271644,-0.827095,0.000178,-0.000000,-0.427471,-0.132573,0.015573,1.362919,0.004620,0.004800,4.596036
1244.000000,-15.109810,-0.850762,0.000177,-0.000000,-0.429013,-0.113044,0.015361,1.383838,0.005328,0.005092,4.544991
1244.001000,-15.110660,-0.850786,0.000177,-0.000000,-0.429015,-0.113025,0.015361,1.383859,0.005329,0.005092,4.544940
1245.000000,-15.972080,-0.873599,0.000176,-0.000000,-0.430564,-0.094966,0.015140,1.405136,0.006167,0.005419,4.494250
1245.001000,-15.972953,-0.873622,0.000176,-0.000000,-0.430565,-0.094949,0.015140,1.405158,0.006168,0.005419,4.494199
1246.000000,-16.856701,-0.895448,0.000175,-0.000000,-0.432099,-0.078529,0.014909,1.426728,0.007159,0.005786,4.443861
1246.001000,-16.857596,-0.895469,0.000175,-0.000000,-0.432100,-0.078513,0.014909,1.426750,0.007160,0.005786,4.443811
1247.000000,-17.762643,-0.916237,0.000175,-0.000000,-0.433594,-0.063837,0.014670,1.448538,0.008334,0.006195,4.393824
1247.001000,-17.763559,-0.916257,0.000175,-0.000000,-0.433595,-0.063823,0.014670,1.448560,0.008335,0.006195,4.393775
1248.000000,-18.688838,-0.935961,0.000174,-0.000000,-0.435019,-0.050926,0.014422,1.470479,0.009725,0.006651,4.344137
1248.001000,-18.689774,-0.935980,0.000174,-0.000000,-0.435020,-0.050914,0.014422,1.470501,0.009727,0.006652,4.344087
1249.000000,-19.634246,-0.954674,0.000173,-0.000000,-0.436339,-0.039766,0.014166,1.492452,0.011374,0.007159,4.294797
1249.001000,-19.635200,-0.954692,0.000173,-0.000000,-0.436340,-0.039756,0.014166,1.492474,0.011376,0.007159,4.294748
1250.000000,-20.597898,-0.972470,0.000172,-0.000000,-0.437512,-0.030286,0.013902,1.514347,0.013326,0.007722,4.245802
1250.001000,-20.598870,-0.972487,0.000172,-0.000000,-0.437513,-0.030278,0.013902,1.514369,0.013328,0.007723,4.245754
1251.000000,-21.578936,-0.989466,0.000171,-0.000000,-0.438491,-0.022393,0.013631,1.536046,0.015637,0.008346,4.197152
1251.001000,-21.579925,-0.989483,0.000171,-0.000000,-0.438492,-0.022386,0.013631,1.536067,0.015639,0.008347,4.197103
1252.000000,-22.576623,-1.005791,0.000170,-0.000000,-0.439215,-0.015984,0.013354,1.557422,0.018369,0.009036,4.148843
1252.001000,-22.577629,-1.005807,0.000170,-0.000000,-0.439215,-0.015978,0.013353,1.557443,0.018372,0.009037,4.148795
1253.000000,-23.590360,-1.021593,0.000169,-0.000000,-0.439614,-0.010945,0.013069,1.578342,0.021598,0.009796,4.100874
1253.001000,-23.591381,-1.021608,0.000169,-0.000000,-0.439614,-0.010941,0.013069,1.578363,0.021602,0.009797,4.100826
1254.000000,-24.619709,-1.037050,0.000168,-0.000000,-0.439604,-0.007143,0.012779,1.598667,0.025409,0.010631,4.053243
1254.001000,-24.620746,-1.037065,0.000168,-0.000000,-0.439604,-0.007140,0.012779,1.598687,0.025413,0.010632,4.053196
1255.000000,-25.664435,-1.052389,0.000167,-0.000000,-0.439082,-0.004415,0.012483,1.618251,0.029899,0.011546,4.005948
1255.001000,-25.665487,-1.052404,0.000167,-0.000000,-0.439081,-0.004413,0.012483,1.618270,0.029904,0.011547,4.005901
1256.000000,-26.724555,-1.067887,0.000166,-0.000000,-0.437925,-0.002568,0.012182,1.636944,0.035182,0.012546,3.958987
1256.001000,-26.725622,-1.067902,0.000166,-0.000000,-0.437923,-0.002567,0.012181,1.636962,0.035187,0.012547,3.958941
1257.000000,-27.800382,-1.083859,0.000166,-0.000000,-0.435984,-0.001398,0.011875,1.654586,0.041384,0.013634,3.912359
1257.001000,-27.801466,-1.083876,0.000166,-0.000000,-0.435982,-0.001398,0.011875,1.654604,0.041391,0.013635,3.912313
1258.000000,-28.892561,-1.100648,0.000165,-0.000000,-0.433082,-0.000709,0.011563,1.671017,0.048652,0.014813,3.866063
1258.001000,-28.893662,-1.100665,0.000165,-0.000000,-0.433079,-0.000709,0.011563,1.671033,0.048659,0.014814,3.866017
1259.000000,-30.002085,-1.118604,0.000164,-0.000000,-0.429008,-0.000334,0.011246,1.686065,0.057149,0.016085,3.820096
1259.001000,-30.003203,-1.118623,0.000164,-0.000000,-0.429003,-0.000334,0.011246,1.686079,0.057158,0.016086,3.820050
1260.000000,-31.130296,-1.138082,0.000163,-0.000000,-0.423512,-0.000146,0.010925,1.699554,0.067059,0.017449,3.774457
1260.001000,-31.131434,-1.138102,0.000163,-0.000000,-0.423505,-0.000146,0.010924,1.699567,0.067070,0.017450,3.774412
1261.000000,-32.278896,-1.159440,0.000162,-0.000000,-0.416305,-0.000059,0.010598,1.711301,0.078589,0.018902,3.729146
1261.001000,-32.280055,-1.159463,0.000162,-0.000000,-0.416297,-0.000059,0.010597,1.711312,0.078601,0.018904,3.729101
1262.000000,-33.449948,-1.183046,0.000161,-0.000000,-0.407062,-0.000022,0.010266,1.721111,0.091962,0.020438,3.684161
1262.001000,-33.451131,-1.183071,0.000161,-0.000000,-0.407052,-0.000022,0.010265,1.721120,0.091976,0.020439,3.684116
1263.000000,-34.645886,-1.209272,0.000160,-0.000000,-0.395430,-0.000008,0.009928,1.728779,0.107426,0.022042,3.639502
1263.001000,-34.647095,-1.209299,0.000160,-0.000000,-0.395417,-0.000008,0.009928,1.728786,0.107442,0.022043,3.639457
1264.000000,-35.869513,-1.238480,0.000159,-0.000000,-0.381047,-0.000003,0.009585,1.734086,0.125244,0.023695,3.595168
1264.001000,-35.870752,-1.238510,0.000159,-0.000000,-0.381031,-0.000003,0.009584,1.734090,0.125263,0.023697,3.595124
1265.000000,-37.123978,-1.270988,0.000158,-0.000000,-0.363579,-0.000001,0.009236,1.736796,0.145695,0.025368,3.551158
1265.001000,-37.125249,-1.271022,0.000158,-0.000000,-0.363560,-0.000001,0.009235,1.736798,0.145717,0.025370,3.551115
1266.000000,-38.412698,-1.307011,0.000157,-0.000001,-0.342772,-0.000000,0.008880,1.736657,0.169066,0.027021,3.507474
1266.001000,-38.414005,-1.307049,0.000157,-0.000001,-0.342750,-0.000000,0.008879,1.736655,0.169091,0.027022,3.507430
1267.000000,-39.739222,-1.346577,0.000156,-0.000001,-0.318530,-0.000000,0.008517,1.733398,0.195639,0.028600,3.464113
1267.001000,-39.740569,-1.346618,0.000156,-0.000001,-0.318504,-0.000000,0.008517,1.733393,0.195667,0.028601,3.464070
1268.000000,-41.106993,-1.389429,0.000155,-0.000001,-0.290999,-0.000000,0.008147,1.726737,0.225677,0.030039,3.421078
1268.001000,-41.108382,-1.389473,0.000155,-0.000001,-0.290970,-0.000000,0.008147,1.726728,0.225709,0.030041,3.421035
1269.000000,-42.519012,-1.434931,0.000154,-0.000002,-0.260653,-0.000000,0.007770,1.716383,0.259402,0.031261,3.378367
1269.001000,-42.520447,-1.434977,0.000154,-0.000002,-0.260622,-0.000000,0.007770,1.716371,0.259438,0.031262,3.378325
1270.000000,-43.977432,-1.482013,0.000153,-0.000003,-0.228338,-0.000000,0.007386,1.702052,0.296962,0.032178,3.335982
1270.001000,-43.978914,-1.482060,0.000153,-0.000003,-0.228305,-0.000000,0.007386,1.702036,0.297002,0.032179,3.335940
1271.000000,-45.483122,-1.529198,0.000153,-0.000004,-0.195241,-0.000000,0.006995,1.683479,0.338405,0.032709,3.293923
1271.001000,-45.484651,-1.529244,0.000153,-0.000004,-0.195208,-0.000000,0.006994,1.683458,0.338449,0.032709,3.293881
1272.000000,-47.035324,-1.574733,0.000152,-0.000005,-0.162756,-0.000000,0.006597,1.660433,0.383648,0.032780,3.252191
1272.001000,-47.036899,-1.574777,0.000152,-0.000005,-0.162724,-0.000000,0.006597,1.660408,0.383695,0.032780,3.252150
1273.000000,-48.631479,-1.616817,0.000151,-0.000006,-0.132267,-0.000000,0.006194,1.632737,0.432458,0.032349,3.210788
1273.001000,-48.633096,-1.616857,0.000151,-0.000006,-0.132238,-0.000000,0.006194,1.632707,0.432509,0.032349,3.210746
1274.000000,-50.267311,-1.653855,0.000150,-0.000007,-0.104911,-0.000000,0.005788,1.600275,0.484454,0.031408,3.169712
1274.001000,-50.268965,-1.653889,0.000150,-0.000007,-0.104886,-0.000000,0.005788,1.600240,0.484507,0.031406,3.169672
1275.000000,-51.937136,-1.684649,0.000149,-0.000008,-0.081404,-0.000000,0.005380,1.563005,0.539113,0.029990,3.128968
1275.001000,-51.938821,-1.684677,0.000149,-0.000008,-0.081382,-0.000000,0.005379,1.562965,0.539169,0.029988,3.128927
1276.000000,-53.634309,-1.708476,0.000148,-0.000009,-0.061984,-0.000000,0.004972,1.520961,0.595799,0.028167,3.088554
1276.001000,-53.636018,-1.708496,0.000148,-0.000009,-0.061967,-0.000000,0.004972,1.520916,0.595856,0.028165,3.088514
1277.000000,-55.351679,-1.725026,0.000147,-0.000009,-0.046484,-0.000000,0.004567,1.474257,0.653780,0.026038,3.048473
1277.001000,-55.353404,-1.725039,0.000147,-0.000009,-0.046471,-0.000000,0.004566,1.474208,0.653838,0.026036,3.048433
1278.000000,-57.081940,-1.734276,0.000146,-0.000009,-0.034463,-0.000000,0.004166,1.423094,0.712250,0.023715,3.008726
1278.001000,-57.083674,-1.734282,0.000146,-0.000009,-0.034452,-0.000000,0.004165,1.423041,0.712309,0.023713,3.008686
1279.000000,-58.817841,-1.736337,0.000145,-0.000009,-0.025349,-0.000000,0.003771,1.367758,0.770332,0.021306,2.969314
1279.001000,-58.819577,-1.736336,0.000145,-0.000009,-0.025341,-0.000000,0.003771,1.367701,0.770390,0.021304,2.969275
1280.000000,-60.552257,-1.731331,0.000144,-0.000008,-0.018558,-0.000000,0.003385,1.308620,0.827078,0.018908,2.930239
1280.001000,-60.553989,-1.731322,0.000144,-0.000008,-0.018553,-0.000000,0.003384,1.308560,0.827134,0.018906,2.930200
1281.000000,-62.278157,-1.719311,0.000144,-0.000007,-0.013563,-0.000000,0.003009,1.246140,0.881468,0.016597,2.891502
1281.001000,-62.279876,-1.719296,0.000144,-0.000007,-0.013558,-0.000000,0.003008,1.246076,0.881521,0.016595,2.891463
1282.000000,-63.988512,-1.700232,0.000143,-0.000005,-0.009918,-0.000000,0.002645,1.180853,0.932412,0.014430,2.853104
1282.001000,-63.990213,-1.700210,0.000143,-0.000005,-0.009915,-0.000000,0.002644,1.180786,0.932460,0.014428,2.853066
1283.000000,-65.676198,-1.673948,0.000142,-0.000004,-0.007274,-0.000000,0.002295,1.113368,0.978763,0.012443,2.815048
1283.001000,-65.677872,-1.673918,0.000142,-0.000004,-0.007272,-0.000000,0.002294,1.113299,0.978806,0.012441,2.815010
1284.000000,-67.333906,-1.640247,0.000141,-0.000003,-0.005361,-0.000000,0.001960,1.044351,1.019348,0.010654,2.777334
1284.001000,-67.335546,-1.640209,0.000141,-0.000003,-0.005359,-0.000000,0.001960,1.044281,1.019385,0.010653,2.777297
1285.000000,-68.954105,-1.598901,0.000140,-0.000003,-0.003977,-0.000000,0.001643,0.974513,1.053016,0.009069,2.739964
1285.001000,-68.955704,-1.598856,0.000140,-0.000003,-0.003976,-0.000000,0.001642,0.974443,1.053046,0.009067,2.739927
1286.000000,-70.529055,-1.549736,0.000139,-0.000002,-0.002975,-0.000000,0.001344,0.904592,1.078703,0.007683,2.702939
1286.001000,-70.530605,-1.549683,0.000139,-0.000002,-0.002975,-0.000000,0.001343,0.904522,1.078724,0.007681,2.702902
1287.000000,-72.050901,-1.492708,0.000139,-0.000002,-0.002248,-0.000000,0.001065,0.835332,1.095513,0.006484,2.666260
1287.001000,-72.052394,-1.492647,0.000139,-0.000002,-0.002248,-0.000000,0.001064,0.835263,1.095525,0.006483,2.666224
1288.000000,-73.511840,-1.427979,0.000138,-0.000001,-0.001719,-0.000000,0.000806,0.767465,1.102803,0.005459,2.629929
1288.001000,-73.513268,-1.427910,0.000138,-0.000001,-0.001719,-0.000000,0.000806,0.767398,1.102806,0.005458,2.629893
1289.000000,-74.904364,-1.355983,0.000137,-0.000001,-0.001332,-0.000000,0.000570,0.701685,1.100268,0.004588,2.593946
1289.001000,-74.905720,-1.355907,0.000137,-0.000001,-0.001331,-0.000000,0.000570,0.701621,1.100260,0.004587,2.593910
1290.000000,-76.221556,-1.277473,0.000136,-0.000001,-0.001047,-0.000000,0.000356,0.638626,1.087994,0.003855,2.558313
1290.001000,-76.222833,-1.277391,0.000136,-0.000001,-0.001046,-0.000000,0.000356,0.638564,1.087977,0.003854,2.558277
1291.000000,-77.457413,-1.193526,0.000135,-0.000001,-0.000836,-0.000000,0.000165,0.578839,1.066490,0.003240,2.523030
1291.001000,-77.458607,-1.193440,0.000135,-0.000001,-0.000835,-0.000000,0.000164,0.578781,1.066464,0.003240,2.522995
1292.000000,-78.607165,-1.105516,0.000134,-0.000001,-0.000678,-0.000000,-0.000004,0.522776,1.036674,0.002729,2.488099
1292.001000,-78.608271,-1.105427,0.000134,-0.000001,-0.000678,-0.000000,-0.000004,0.522722,1.036640,0.002728,2.488064
1293.000000,-79.667533,-1.015040,0.000134,-0.000001,-0.000560,-0.000000,-0.000151,0.470774,0.999812,0.002305,2.453520
1293.001000,-79.668548,-1.014949,0.000134,-0.000001,-0.000560,-0.000000,-0.000151,0.470724,0.999772,0.002304,2.453485
1294.000000,-80.636906,-0.923818,0.000133,-0.000000,-0.000471,-0.000000,-0.000277,0.423045,0.957424,0.001954,2.419293
1294.001000,-80.637829,-0.923727,0.000133,-0.000000,-0.000471,-0.000000,-0.000277,0.422999,0.957380,0.001954,2.419259
1295.000000,-81.515406,-0.833576,0.000132,-0.000000,-0.000403,-0.000000,-0.000382,0.379682,0.911166,0.001665,2.385420
1295.001000,-81.516240,-0.833487,0.000132,-0.000000,-0.000403,-0.000000,-0.000382,0.379641,0.911119,0.001664,2.385386
1296.000000,-82.304835,-0.745926,0.000131,-0.000000,-0.000350,-0.000000,-0.000470,0.340662,0.862700,0.001427,2.351900
1296.001000,-82.305581,-0.745840,0.000131,-0.000000,-0.000350,-0.000000,-0.000470,0.340625,0.862651,0.001426,2.351867
1297.000000,-83.008506,-0.662268,0.000131,-0.000000,-0.000310,-0.000000,-0.000540,0.305863,0.813584,0.001231,2.318734
1297.001000,-83.009169,-0.662187,0.000131,-0.000000,-0.000310,-0.000000,-0.000540,0.305830,0.813535,0.001231,2.318701
1298.000000,-83.630998,-0.583721,0.000130,-0.000000,-0.000278,-0.000000,-0.000595,0.275079,0.765178,0.001070,2.285922
1298.001000,-83.631581,-0.583646,0.000130,-0.000000,-0.000278,-0.000000,-0.000595,0.275050,0.765130,0.001070,2.285890
1299.000000,-84.177848,-0.511087,0.000129,-0.000000,-0.000253,-0.000000,-0.000637,0.248043,0.718591,0.000937,2.253464
1299.001000,-84.178359,-0.511018,0.000129,-0.000000,-0.000253,-0.000000,-0.000637,0.248017,0.718545,0.000937,2.253432
1300.000000,-84.655238,-0.444850,0.000128,-0.000000,-0.000234,-0.000000,-0.000668,0.224446,0.674656,0.000828,2.221360
1300.001000,-84.655683,-0.444787,0.000128,-0.000000,-0.000234,-0.000000,-0.000668,0.224424,0.674613,0.000828,2.221328
1301.000000,-85.069684,-0.385202,0.000128,-0.000000,-0.000219,-0.000000,-0.000688,0.203959,0.633935,0.000738,2.189610
1301.001000,-85.070069,-0.385146,0.000128,-0.000000,-0.000219,-0.000000,-0.000688,0.203940,0.633896,0.000738,2.189578
1302.000000,-85.427766,-0.332088,0.000127,-0.000000,-0.000206,-0.000000,-0.000700,0.186247,0.596747,0.000664,2.158213
1302.001000,-85.428098,-0.332038,0.000127,-0.000000,-0.000206,-0.000000,-0.000700,0.186230,0.596711,0.000664,2.158182
1303.000000,-85.735907,-0.285261,0.000126,-0.000000,-0.000197,-0.000000,-0.000705,0.170981,0.563208,0.000603,2.127169
1303.001000,-85.736192,-0.285217,0.000126,-0.000000,-0.000197,-0.000000,-0.000705,0.170967,0.563176,0.000603,2.127138
1304.000000,-86.000211,-0.244332,0.000125,-0.000000,-0.000189,-0.000000,-0.000705,0.157852,0.533274,0.000552,2.096476
1304.001000,-86.000455,-0.244294,0.000125,-0.000000,-0.000189,-0.000000,-0.000705,0.157840,0.533246,0.000552,2.096446
1305.000000,-86.226342,-0.208828,0.000125,-0.000000,-0.000183,-0.000000,-0.000700,0.146572,0.506787,0.000510,2.066136
1305.001000,-86.226551,-0.208795,0.000125,-0.000000,-0.000183,-0.000000,-0.000700,0.146561,0.506762,0.000510,2.066106
1306.000000,-86.419468,-0.178226,0.000124,-0.000000,-0.000178,-0.000000,-0.000691,0.136881,0.483513,0.000475,2.036146
1306.001000,-86.419646,-0.178198,0.000124,-0.000000,-0.000178,-0.000000,-0.000691,0.136872,0.483492,0.000475,2.036116
1307.000000,-86.584223,-0.151994,0.000123,-0.000000,-0.000175,-0.000000,-0.000680,0.128547,0.463174,0.000445,2.006506
1307.001000,-86.584375,-0.151970,0.000123,-0.000000,-0.000175,-0.000000,-0.000680,0.128540,0.463155,0.000445,2.006476
1308.000000,-86.724714,-0.129610,0.000123,-0.000000,-0.000172,-0.000000,-0.000666,0.121368,0.445473,0.000421,1.977214
1308.001000,-86.724843,-0.129589,0.000123,-0.000000,-0.000172,-0.000000,-0.000666,0.121361,0.445456,0.000421,1.977185
1309.000000,-86.844540,-0.110582,0.000122,-0.000000,-0.000170,-0.000000,-0.000651,0.115164,0.430111,0.000400,1.948270
1309.001000,-86.844650,-0.110564,0.000122,-0.000000,-0.000170,-0.000000,-0.000651,0.115158,0.430097,0.000400,1.948242
1310.000000,-86.946827,-0.094457,0.000121,-0.000000,-0.000168,-0.000000,-0.000634,0.109784,0.416804,0.000383,1.919673
1310.001000,-86.946921,-0.094442,0.000121,-0.000000,-0.000168,-0.000000,-0.000634,0.109779,0.416792,0.000383,1.919644
1311.000000,-87.034270,-0.080827,0.000120,-0.000000,-0.000167,-0.000000,-0.000617,0.105098,0.405285,0.000369,1.891420
1311.001000,-87.034351,-0.080814,0.000120,-0.000000,-0.000167,-0.000000,-0.000617,0.105094,0.405274,0.000369,1.891392
1312.000000,-87.109177,-0.069327,0.000120,-0.000000,-0.000166,-0.000000,-0.000599,0.100995,0.395311,0.000356,1.863511
1312.001000,-87.109247,-0.069317,0.000120,-0.000000,-0.000166,-0.000000,-0.000599,0.100991,0.395302,0.000356,1.863483
1313.000000,-87.173517,-0.059639,0.000119,-0.000000,-0.000166,-0.000000,-0.000581,0.097381,0.386666,0.000346,1.835943
1313.001000,-87.173577,-0.059630,0.000119,-0.000000,-0.000166,-0.000000,-0.000581,0.097377,0.386658,0.000346,1.835916
1314.000000,-87.228958,-0.051486,0.000119,-0.000000,-0.000165,-0.000000,-0.000562,0.094177,0.379157,0.000337,1.808716
1314.001000,-87.229010,-0.051479,0.000119,-0.000000,-0.000165,-0.000000,-0.000562,0.094174,0.379150,0.000337,1.808689
1315.000000,-87.276913,-0.044629,0.000118,-0.000000,-0.000165,-0.000000,-0.000544,0.091318,0.372619,0.000329,1.781827
1315.001000,-87.276958,-0.044623,0.000118,-0.000000,-0.000165,-0.000000,-0.000544,0.091316,0.372613,0.000329,1.781800
1316.000000,-87.318573,-0.038863,0.000117,-0.000000,-0.000166,-0.000000,-0.000526,0.088749,0.366906,0.000322,1.755275
1316.001000,-87.318612,-0.038858,0.000117,-0.000000,-0.000166,-0.000000,-0.000526,0.088747,0.366900,0.000322,1.755248
1317.000000,-87.354940,-0.034015,0.000117,-0.000000,-0.000166,-0.000000,-0.000508,0.086424,0.361893,0.000317,1.729057
1317.001000,-87.354974,-0.034011,0.000117,-0.000000,-0.000166,-0.000000,-0.000508,0.086421,0.361888,0.000317,1.729031
1318.000000,-87.386855,-0.029936,0.000116,-0.000000,-0.000166,-0.000000,-0.000491,0.084303,0.357474,0.000312,1.703172
1318.001000,-87.386885,-0.029933,0.000116,-0.000000,-0.000166,-0.000000,-0.000491,0.084301,0.357470,0.000312,1.703147
1319.000000,-87.415024,-0.026503,0.000115,-0.000000,-0.000167,-0.000000,-0.000474,0.082356,0.353559,0.000307,1.677618
1319.001000,-87.415051,-0.026500,0.000115,-0.000000,-0.000167,-0.000000,-0.000474,0.082355,0.353555,0.000307,1.677593
1320.000000,-87.440038,-0.023610,0.000115,-0.000000,-0.000168,-0.000000,-0.000457,0.080557,0.350070,0.000303,1.652393
1320.001000,-87.440062,-0.023607,0.000115,-0.000000,-0.000168,-0.000000,-0.000457,0.080555,0.350067,0.000303,1.652368
1321.000000,-87.462392,-0.021169,0.000114,-0.000000,-0.000168,-0.000000,-0.000441,0.078882,0.346942,0.000300,1.627494
1321.001000,-87.462413,-0.021166,0.000114,-0.000000,-0.000168,-0.000000,-0.000441,0.078880,0.346940,0.000300,1.627469
1322.000000,-87.482499,-0.019105,0.000113,-0.000000,-0.000169,-0.000000,-0.000425,0.077314,0.344122,0.000297,1.602919
1322.001000,-87.482518,-0.019103,0.000113,-0.000000,-0.000169,-0.000000,-0.000425,0.077312,0.344119,0.000297,1.602895
1323.000000,-87.500706,-0.017358,0.000113,-0.000000,-0.000170,-0.000000,-0.000410,0.075837,0.341561,0.000294,1.578666
1323.001000,-87.500723,-0.017356,0.000113,-0.000000,-0.000170,-0.000000,-0.000410,0.075836,0.341559,0.000294,1.578642
1324.000000,-87.517301,-0.015875,0.000112,-0.000000,-0.000171,-0.000000,-0.000395,0.074439,0.339222,0.000291,1.554733
1324.001000,-87.517317,-0.015873,0.000112,-0.000000,-0.000171,-0.000000,-0.000395,0.074438,0.339219,0.000291,1.554710
1325.000000,-87.532527,-0.014612,0.000112,-0.000000,-0.000172,-0.000000,-0.000380,0.073110,0.337071,0.000289,1.531125
1325.001000,-87.532541,-0.014611,0.000112,-0.000000,-0.000172,-0.000000,-0.000380,0.073109,0.337069,0.000289,1.531102
1326.000000,-87.546585,-0.013534,0.000111,-0.000001,-0.000173,-0.000000,-0.000366,0.071841,0.335081,0.000287,1.507844
1326.001000,-87.546599,-0.013533,0.000111,-0.000001,-0.000173,-0.000000,-0.000366,0.071840,0.335080,0.000287,1.507821
1327.000000,-87.559645,-0.012611,0.000111,-0.000001,-0.000174,-0.000000,-0.000353,0.070624,0.333230,0.000285,1.484893
1327.001000,-87.559658,-0.012610,0.000111,-0.000001,-0.000174,-0.000000,-0.000353,0.070623,0.333228,0.000285,1.484870
1328.000000,-87.571849,-0.011817,0.000110,-0.000001,-0.000175,-0.000000,-0.000340,0.069453,0.331497,0.000283,1.462273
1328.001000,-87.571861,-0.011816,0.000110,-0.000001,-0.000175,-0.000000,-0.000340,0.069452,0.331495,0.000283,1.462250
