V,CaMKt,cass,nai,nass,ki,kss,cansr,cajsr,cai,m,hf,hs,j,hsp,jp,mL,hL,hLp,a,iF,iS,ap,iFp,iSp,d,ff,fs,fcaf,fcas,jca,ffp,fcafp,nca,xrf,xrs,xs1,xs2,xk1,Jrelnp,Jrelp
-87.965982,0.00317,0.000072,6.393307,6.393365,145.264809,145.264792,1.355792,1.356068,0.000073,0.007371,0.696862,0.696862,0.696861,0.453551,0.69686,0.00019,0.511762,0.305863,0.001004,0.999551,0.867304,0.000511,0.999551,0.90127,0,1,0.968735,1,1,1,1,1,0.001454,0.000008,0.165994,0.139913,0.000194,0.996769,0,0
-87.965714,0.003179,0.000072,6.39212,6.392178,145.264311,145.264295,1.356629,1.356906,0.000073,0.007371,0.696853,0.696853,0.696852,0.45354,0.696851,0.00019,0.511752,0.305772,0.001004,0.999551,0.866923,0.000511,0.999551,0.90091,0,1,0.968454,1,1,1,1,1,0.001456,0.000008,0.166404,0.14085,0.000194,0.996769,0,0
-87.965848,0.003175,0.000072,6.392552,6.39261,145.264698,145.264682,1.356287,1.356564,0.000073,0.007371,0.696857,0.696857,0.696856,0.453545,0.696856,0.00019,0.511757,0.305807,0.001004,0.999551,0.867067,0.000511,0.999551,0.901046,0,1,0.968561,1,1,1,1,1,0.001455,0.000008,0.166249,0.140496,0.000194,0.996769,0,0
-87.966019,0.00317,0.000072,6.393141,6.393199,145.265158,145.265141,1.355834,1.35611,0.000073,0.007371,0.696863,0.696863,0.696862,0.453552,0.696862,0.00019,0.511763,0.305855,0.001004,0.999551,0.867261,0.000511,0.999551,0.901229,0,1,0.968704,1,1,1,1,1,0.001454,0.000008,0.16604,0.140017,0.000194,0.996769,0,0
-87.966034,0.00317,0.000072,6.393225,6.393282,145.265169,145.265153,1.355771,1.356047,0.000073,0.007371,0.696864,0.696864,0.696863,0.453553,0.696862,0.00019,0.511764,0.305862,0.001004,0.999551,0.867291,0.000511,0.999551,0.901258,0,1,0.968727,1,1,1,1,1,0.001454,0.000008,0.166007,0.139941,0.000194,0.996769,0,0
-87.966007,0.003171,0.000072,6.393059,6.393117,145.265159,145.265142,1.355883,1.356159,0.000073,0.007371,0.696863,0.696863,0.696862,0.453552,0.696861,0.00019,0.511763,0.305849,0.001004,0.999551,0.867236,0.000511,0.999551,0.901206,0,1,0.968686,1,1,1,1,1,0.001454,0.000008,0.166067,0.140077,0.000194,0.996769,0,0
-87.965924,0.003173,0.000072,6.392734,6.392792,145.264959,145.264943,1.356111,1.356387,0.000073,0.007371,0.69686,0.69686,0.696859,0.453548,0.696858,0.00019,0.511759,0.305826,0.001004,0.999551,0.867139,0.000511,0.999551,0.901115,0,1,0.968615,1,1,1,1,1,0.001455,0.000008,0.166171,0.140316,0.000194,0.996769,0,0
-87.965878,0.003176,0.000072,6.392271,6.392328,145.265108,145.265092,1.356386,1.356662,0.000073,0.007371,0.696858,0.696858,0.696857,0.453546,0.696857,0.00019,0.511757,0.305792,0.001004,0.999551,0.866991,0.000511,0.999551,0.900975,0,1,0.968506,1,1,1,1,1,0.001456,0.000008,0.16633,0.140677,0.000194,0.996769,0,0
-87.965968,0.003172,0.000072,6.392878,6.392936,145.265095,145.265079,1.356012,1.356288,0.000073,0.007371,0.696861,0.696861,0.696861,0.45355,0.69686,0.00019,0.511761,0.305835,0.001004,0.999551,0.867177,0.000511,0.999551,0.90115,0,1,0.968642,1,1,1,1,1,0.001454,0.000008,0.16613,0.140223,0.000194,0.996769,0,0
-87.96604,0.003169,0.000072,6.393266,6.393324,145.265165,145.265149,1.355749,1.356025,0.000073,0.007371,0.696864,0.696864,0.696863,0.453553,0.696862,0.00019,0.511764,0.305865,0.001004,0.999551,0.867302,0.000511,0.999551,0.901268,0,1,0.968735,1,1,1,1,1,0.001454,0.000008,0.165996,0.139915,0.000194,0.996769,0,0
-87.965954,0.003173,0.000072,6.392746,6.392804,145.265128,145.265112,1.356088,1.356364,0.000073,0.007371,0.696861,0.696861,0.69686,0.45355,0.696859,0.00019,0.51176,0.305826,0.001004,0.999551,0.867137,0.000511,0.999551,0.901112,0,1,0.968613,1,1,1,1,1,0.001455,0.000008,0.166173,0.14032,0.000194,0.996769,0,0
-87.965936,0.00317,0.000072,6.393346,6.393404,145.264513,145.264496,1.35582,1.356096,0.000073,0.007371,0.69686,0.69686,0.696859,0.453549,0.696859,0.00019,0.511761,0.305863,0.001004,0.999551,0.86731,0.000511,0.999551,0.901275,0,1,0.968739,1,1,1,1,1,0.001454,0.000008,0.165988,0.139901,0.000194,0.996769,0,0
-87.965905,0.003171,0.000072,6.393203,6.393261,145.264463,145.264447,1.355922,1.356198,0.000073,0.007371,0.696859,0.696859,0.696858,0.453548,0.696858,0.00019,0.511759,0.305852,0.001004,0.999551,0.867263,0.000511,0.999551,0.901232,0,1,0.968705,1,1,1,1,1,0.001454,0.000008,0.166038,0.140016,0.000194,0.996769,0,0
-87.965784,0.003174,0.000072,6.392854,6.392911,145.264074,145.264058,1.356212,1.356488,0.000073,0.007371,0.696855,0.696855,0.696854,0.453543,0.696854,0.00019,0.511755,0.305823,0.001004,0.999551,0.867145,0.000511,0.999551,0.90112,0,1,0.968617,1,1,1,1,1,0.001455,0.000008,0.166165,0.140307,0.000194,0.996769,0,0
-87.965855,0.003174,0.000072,6.392734,6.392792,145.264576,145.26456,1.356189,1.356466,0.000073,0.007371,0.696858,0.696857,0.696857,0.453546,0.696856,0.00019,0.511757,0.30582,0.001004,0.999551,0.867122,0.000511,0.999551,0.901098,0,1,0.968601,1,1,1,1,1,0.001455,0.000008,0.16619,0.140361,0.000194,0.996769,0,0
-87.965941,0.003171,0.000072,6.393097,6.393155,145.264759,145.264742,1.355935,1.356211,0.000073,0.007371,0.696861,0.69686,0.69686,0.453549,0.696859,0.00019,0.51176,0.305848,0.001004,0.999551,0.867237,0.000511,0.999551,0.901207,0,1,0.968686,1,1,1,1,1,0.001454,0.000008,0.166066,0.140078,0.000194,0.996769,0,0
-87.965944,0.003171,0.000072,6.393145,6.393203,145.264729,145.264713,1.355909,1.356185,0.000073,0.007371,0.696861,0.696861,0.69686,0.453549,0.696859,0.00019,0.511761,0.305851,0.001004,0.999551,0.867252,0.000511,0.999551,0.901221,0,1,0.968697,1,1,1,1,1,0.001454,0.000008,0.16605,0.140042,0.000194,0.996769,0,0
-87.965794,0.003179,0.000072,6.39199,6.392048,145.264874,145.264858,1.356607,1.356883,0.000073,0.007371,0.696855,0.696855,0.696855,0.453543,0.696854,0.00019,0.511754,0.305768,0.001004,0.999551,0.866896,0.000511,0.999551,0.900885,0,1,0.968436,1,1,1,1,1,0.001456,0.000008,0.166432,0.14091,0.000194,0.996769,0,0
-87.966024,0.00317,0.000072,6.393252,6.39331,145.265088,145.265072,1.355773,1.356049,0.000073,0.007371,0.696863,0.696863,0.696862,0.453552,0.696862,0.00019,0.511763,0.305862,0.001004,0.999551,0.867294,0.000511,0.999551,0.901261,0,1,0.968729,1,1,1,1,1,0.001454,0.000008,0.166004,0.139935,0.000194,0.996769,0,0
-87.965916,0.003171,0.000072,6.39323,6.393288,145.264502,145.264486,1.355898,1.356174,0.000073,0.007371,0.69686,0.69686,0.696859,0.453548,0.696858,0.00019,0.51176,0.305855,0.001004,0.999551,0.867273,0.000511,0.999551,0.90124,0,1,0.968712,1,1,1,1,1,0.001454,0.000008,0.166028,0.139992,0.000194,0.996769,0,0
-87.965926,0.003173,0.000072,6.392832,6.39289,145.264891,145.264875,1.356068,1.356344,0.000073,0.007371,0.69686,0.69686,0.696859,0.453548,0.696858,0.00019,0.51176,0.305831,0.001004,0.999551,0.867164,0.000511,0.999551,0.901138,0,1,0.968633,1,1,1,1,1,0.001455,0.000008,0.166144,0.140255,0.000194,0.996769,0,0
-87.96601,0.003169,0.000072,6.393334,6.393392,145.26494,145.264924,1.35575,1.356026,0.000073,0.007371,0.696863,0.696863,0.696862,0.453552,0.696861,0.00019,0.511763,0.305867,0.001004,0.999551,0.867316,0.000511,0.999551,0.901281,0,1,0.968744,1,1,1,1,1,0.001454,0.000008,0.165981,0.139883,0.000194,0.996769,0,0
-87.96599,0.003171,0.000072,6.39303,6.393087,145.265089,145.265072,1.355917,1.356193,0.000073,0.007371,0.696862,0.696862,0.696861,0.453551,0.696861,0.00019,0.511762,0.305846,0.001004,0.999551,0.867224,0.000511,0.999551,0.901195,0,1,0.968677,1,1,1,1,1,0.001454,0.000008,0.16608,0.140107,0.000194,0.996769,0,0
-87.965924,0.003174,0.000072,6.39264,6.392698,145.265051,145.265035,1.356167,1.356444,0.000073,0.007371,0.69686,0.69686,0.696859,0.453548,0.696858,0.00019,0.511759,0.305818,0.001004,0.999551,0.867103,0.000511,0.999551,0.90108,0,1,0.968588,1,1,1,1,1,0.001455,0.000008,0.16621,0.140404,0.000194,0.996769,0,0
-87.965807,0.003177,0.000072,6.392175,6.392232,145.264787,145.264771,1.356508,1.356784,0.000073,0.007371,0.696856,0.696856,0.696855,0.453544,0.696854,0.00019,0.511755,0.305781,0.001004,0.999551,0.866951,0.000511,0.999551,0.900937,0,1,0.968476,1,1,1,1,1,0.001456,0.000008,0.166373,0.140777,0.000194,0.996769,0,0
-87.96585,0.003171,0.000072,6.39334,6.393398,145.264029,145.264013,1.355915,1.356192,0.000073,0.007371,0.696857,0.696857,0.696856,0.453545,0.696856,0.00019,0.511758,0.305858,0.001004,0.999551,0.867295,0.000511,0.999551,0.901262,0,1,0.968727,1,1,1,1,1,0.001454,0.000008,0.166005,0.139941,0.000194,0.996769,0,0
-87.96584,0.003173,0.000072,6.393059,6.393117,145.264217,145.2642,1.356058,1.356335,0.000073,0.007371,0.696857,0.696857,0.696856,0.453545,0.696855,0.00019,0.511757,0.305839,0.001004,0.999551,0.867212,0.000511,0.999551,0.901183,0,1,0.968667,1,1,1,1,1,0.001455,0.000008,0.166093,0.140142,0.000194,0.996769,0,0
-87.96589,0.00317,0.000072,6.393379,6.393437,145.264225,145.264209,1.355855,1.356131,0.000073,0.007371,0.696859,0.696859,0.696858,0.453547,0.696857,0.00019,0.511759,0.305863,0.001004,0.999551,0.867312,0.000511,0.999551,0.901278,0,1,0.96874,1,1,1,1,1,0.001454,0.000008,0.165986,0.139898,0.000194,0.996769,0,0
-87.965912,0.003173,0.000072,6.392841,6.392899,145.264811,145.264794,1.356084,1.35636,0.000073,0.007371,0.69686,0.696859,0.696859,0.453548,0.696858,0.00019,0.511759,0.30583,0.001004,0.999551,0.86716,0.000511,0.999551,0.901135,0,1,0.96863,1,1,1,1,1,0.001455,0.000008,0.166148,0.140265,0.000194,0.996769,0,0
-87.965895,0.003171,0.000072,6.393163,6.393221,145.264428,145.264411,1.355936,1.356212,0.000073,0.007371,0.696859,0.696859,0.696858,0.453547,0.696857,0.00019,0.511759,0.305852,0.001004,0.999551,0.867261,0.000511,0.999551,0.901229,0,1,0.968703,1,1,1,1,1,0.001454,0.000008,0.166041,0.140021,0.000194,0.996769,0,0
-87.965777,0.003181,0.000072,6.391538,6.391596,145.26516,145.265143,1.356834,1.357111,0.000073,0.007371,0.696855,0.696855,0.696854,0.453542,0.696853,0.00019,0.511753,0.305738,0.001004,0.999551,0.866763,0.000511,0.999551,0.900759,0,1,0.968339,1,1,1,1,1,0.001457,0.000008,0.166575,0.141233,0.000194,0.996769,0,0
-87.96596,0.003173,0.000072,6.392747,6.392805,145.265164,145.265148,1.356079,1.356355,0.000073,0.007371,0.696861,0.696861,0.69686,0.45355,0.69686,0.00019,0.511761,0.305826,0.001004,0.999551,0.867139,0.000511,0.999551,0.901114,0,1,0.968614,1,1,1,1,1,0.001455,0.000008,0.166171,0.140316,0.000194,0.996769,0,0
-87.965937,0.003174,0.000072,6.392386,6.392443,145.265297,145.26528,1.356217,1.356493,0.000073,0.007371,0.69686,0.69686,0.696859,0.453549,0.696859,0.00019,0.51176,0.305811,0.001004,0.999551,0.867071,0.000511,0.999551,0.90105,0,1,0.968565,1,1,1,1,1,0.001455,0.000008,0.166244,0.140481,0.000194,0.996769,0,0
-87.965999,0.003171,0.000072,6.393016,6.393073,145.265156,145.26514,1.355913,1.356189,0.000073,0.007371,0.696863,0.696862,0.696862,0.453551,0.696861,0.00019,0.511762,0.305846,0.001004,0.999551,0.867221,0.000511,0.999551,0.901192,0,1,0.968675,1,1,1,1,1,0.001454,0.000008,0.166082,0.140113,0.000194,0.996769,0,0
-87.96593,0.00317,0.000072,6.393295,6.393353,145.264521,145.264505,1.355853,1.356129,0.000073,0.007371,0.69686,0.69686,0.696859,0.453549,0.696859,0.00019,0.51176,0.30586,0.001004,0.999551,0.867293,0.000511,0.999551,0.90126,0,1,0.968727,1,1,1,1,1,0.001454,0.000008,0.166006,0.139941,0.000194,0.996769,0,0
-87.965992,0.00317,0.000072,6.393241,6.393299,145.264891,145.264875,1.355789,1.356065,0.000073,0.007371,0.696862,0.696862,0.696861,0.453551,0.696861,0.00019,0.511762,0.305861,0.001004,0.999551,0.867293,0.000511,0.999551,0.90126,0,1,0.968728,1,1,1,1,1,0.001454,0.000008,0.166006,0.13994,0.000194,0.996769,0,0
-87.965847,0.003177,0.000072,6.39226,6.392318,145.264939,145.264923,1.356425,1.356701,0.000073,0.007371,0.696857,0.696857,0.696856,0.453545,0.696856,0.00019,0.511756,0.305789,0.001004,0.999551,0.866983,0.000511,0.999551,0.900967,0,1,0.9685,1,1,1,1,1,0.001456,0.000008,0.166339,0.140698,0.000194,0.996769,0,0
-87.965944,0.003174,0.000072,6.392657,6.392715,145.265153,145.265136,1.35614,1.356416,0.000073,0.007371,0.696861,0.696861,0.69686,0.453549,0.696859,0.00019,0.51176,0.30582,0.001004,0.999551,0.86711,0.000511,0.999551,0.901087,0,1,0.968593,1,1,1,1,1,0.001455,0.000008,0.166202,0.140387,0.000194,0.996769,0,0
-87.96595,0.003173,0.000072,6.392698,6.392755,145.265152,145.265136,1.356114,1.35639,0.000073,0.007371,0.696861,0.696861,0.69686,0.453549,0.696859,0.00019,0.51176,0.305823,0.001004,0.999551,0.867123,0.000511,0.999551,0.901099,0,1,0.968603,1,1,1,1,1,0.001455,0.000008,0.166189,0.140356,0.000194,0.996769,0,0
-87.965978,0.00317,0.000072,6.393236,6.393294,145.264845,145.264829,1.355831,1.356107,0.000073,0.007371,0.696862,0.696862,0.696861,0.453551,0.69686,0.00019,0.511762,0.305859,0.001004,0.999551,0.867283,0.000511,0.999551,0.90125,0,1,0.96872,1,1,1,1,1,0.001454,0.000008,0.166017,0.139965,0.000194,0.996769,0,0
-87.965864,0.00317,0.000072,6.39341,6.393468,145.264052,145.264036,1.355867,1.356143,0.000073,0.007371,0.696858,0.696858,0.696857,0.453546,0.696856,0.00019,0.511758,0.305863,0.001004,0.999551,0.867317,0.000511,0.999551,0.901283,0,1,0.968744,1,1,1,1,1,0.001454,0.000008,0.16598,0.139885,0.000194,0.996769,0,0
-87.966016,0.00317,0.000072,6.393202,6.39326,145.265092,145.265076,1.355807,1.356083,0.000073,0.007371,0.696863,0.696863,0.696862,0.453552,0.696862,0.00019,0.511763,0.305859,0.001004,0.999551,0.867278,0.000511,0.999551,0.901246,0,1,0.968717,1,1,1,1,1,0.001454,0.000008,0.166022,0.139975,0.000194,0.996769,0,0
-87.965984,0.003171,0.000072,6.393143,6.3932,145.264957,145.264941,1.355868,1.356144,0.000073,0.007371,0.696862,0.696862,0.696861,0.453551,0.69686,0.00019,0.511762,0.305853,0.001004,0.999551,0.867257,0.000511,0.999551,0.901225,0,1,0.968701,1,1,1,1,1,0.001454,0.000008,0.166045,0.140028,0.000194,0.996769,0,0
-87.965901,0.003175,0.000072,6.39254,6.392598,145.265008,145.264992,1.35624,1.356516,0.000073,0.007371,0.696859,0.696859,0.696858,0.453547,0.696858,0.00019,0.511758,0.30581,0.001004,0.999551,0.86707,0.000511,0.999551,0.901049,0,1,0.968564,1,1,1,1,1,0.001455,0.000008,0.166245,0.140485,0.000194,0.996769,0,0
-87.966018,0.00317,0.000072,6.393191,6.393249,145.265113,145.265096,1.35581,1.356086,0.000073,0.007371,0.696863,0.696863,0.696862,0.453552,0.696862,0.00019,0.511763,0.305858,0.001004,0.999551,0.867275,0.000511,0.999551,0.901243,0,1,0.968715,1,1,1,1,1,0.001454,0.000008,0.166025,0.139981,0.000194,0.996769,0,0
-87.965868,0.003177,0.000072,6.39216,6.392218,145.265146,145.26513,1.356452,1.356728,0.000073,0.007371,0.696858,0.696858,0.696857,0.453546,0.696856,0.00019,0.511757,0.305783,0.001004,0.999551,0.866955,0.000511,0.999551,0.900941,0,1,0.96848,1,1,1,1,1,0.001456,0.000008,0.166368,0.140765,0.000194,0.996769,0,0
-87.965906,0.003174,0.000072,6.39261,6.392668,145.264968,145.264952,1.356192,1.356468,0.000073,0.007371,0.696859,0.696859,0.696858,0.453548,0.696858,0.00019,0.511759,0.305815,0.001004,0.999551,0.867094,0.000511,0.999551,0.901071,0,1,0.968581,1,1,1,1,1,0.001455,0.000008,0.16622,0.140428,0.000194,0.996769,0,0
-87.966027,0.00317,0.000072,6.393207,6.393264,145.26515,145.265134,1.355793,1.356069,0.000073,0.007371,0.696864,0.696863,0.696863,0.453553,0.696862,0.00019,0.511763,0.30586,0.001004,0.999551,0.867281,0.000511,0.999551,0.901248,0,1,0.968719,1,1,1,1,1,0.001454,0.000008,0.166019,0.139967,0.000194,0.996769,0,0
-87.96588,0.003174,0.000072,6.392714,6.392772,145.264743,145.264726,1.356179,1.356456,0.000073,0.007371,0.696858,0.696858,0.696857,0.453547,0.696857,0.00019,0.511758,0.30582,0.001004,0.999551,0.867118,0.000511,0.999551,0.901094,0,1,0.968598,1,1,1,1,1,0.001455,0.000008,0.166194,0.140371,0.000194,0.996769,0,0
-87.96592,0.003174,0.000072,6.392651,6.392709,145.265021,145.265004,1.356168,1.356444,0.000073,0.007371,0.69686,0.69686,0.696859,0.453548,0.696858,0.00019,0.511759,0.305818,0.001004,0.999551,0.867105,0.000511,0.999551,0.901082,0,1,0.968589,1,1,1,1,1,0.001455,0.000008,0.166208,0.1404,0.000194,0.996769,0,0
-87.96588,0.003175,0.000072,6.392557,6.392614,145.264874,145.264858,1.356254,1.35653,0.000073,0.007371,0.696858,0.696858,0.696857,0.453547,0.696857,0.00019,0.511758,0.305809,0.001004,0.999551,0.867072,0.000511,0.999551,0.901051,0,1,0.968565,1,1,1,1,1,0.001455,0.000008,0.166243,0.140482,0.000194,0.996769,0,0
-87.965989,0.00317,0.000072,6.393351,6.393409,145.264808,145.264791,1.355765,1.356041,0.000073,0.007371,0.696862,0.696862,0.696861,0.453551,0.696861,0.00019,0.511762,0.305867,0.001004,0.999551,0.867318,0.000511,0.999551,0.901283,0,1,0.968745,1,1,1,1,1,0.001454,0.000008,0.16598,0.13988,0.000194,0.996769,0,0
-87.96593,0.003172,0.000072,6.392904,6.392962,145.264852,145.264836,1.356031,1.356307,0.000073,0.007371,0.69686,0.69686,0.696859,0.453549,0.696859,0.00019,0.51176,0.305835,0.001004,0.999551,0.867181,0.000511,0.999551,0.901154,0,1,0.968645,1,1,1,1,1,0.001455,0.000008,0.166126,0.140214,0.000194,0.996769,0,0
-87.965906,0.003175,0.000072,6.392407,6.392464,145.26515,145.265134,1.356297,1.356574,0.000073,0.007371,0.696859,0.696859,0.696858,0.453548,0.696858,0.00019,0.511758,0.305801,0.001004,0.999551,0.867032,0.000511,0.999551,0.901013,0,1,0.968536,1,1,1,1,1,0.001455,0.000008,0.166286,0.140578,0.000194,0.996769,0,0
-87.966015,0.00317,0.000072,6.393278,6.393335,145.265022,145.265005,1.355772,1.356048,0.000073,0.007371,0.696863,0.696863,0.696862,0.453552,0.696862,0.00019,0.511763,0.305863,0.001004,0.999551,0.8673,0.000511,0.999551,0.901267,0,1,0.968733,1,1,1,1,1,0.001454,0.000008,0.165998,0.139921,0.000194,0.996769,0,0
-87.966037,0.003171,0.000072,6.392403,6.392461,145.265648,145.265632,1.35587,1.356146,0.000073,0.007371,0.696864,0.696864,0.696863,0.453553,0.696862,0.00019,0.511764,0.305854,0.001004,0.999551,0.867254,0.000511,0.999551,0.901223,0,1,0.968704,1,1,1,1,1,0.001454,0.000008,0.166047,0.140025,0.000194,0.996769,0,0
-87.965866,0.003176,0.000072,6.392266,6.392323,145.265045,145.265029,1.356405,1.356681,0.000073,0.007371,0.696858,0.696858,0.696857,0.453546,0.696856,0.00019,0.511757,0.30579,0.001004,0.999551,0.866985,0.000511,0.999551,0.900969,0,1,0.968502,1,1,1,1,1,0.001456,0.000008,0.166336,0.140692,0.000194,0.996769,0,0
-87.96589,0.003176,0.000072,6.392181,6.392238,145.265226,145.265209,1.356384,1.35666,0.000073,0.007371,0.696859,0.696859,0.696858,0.453547,0.696857,0.00019,0.511758,0.305791,0.001004,0.999551,0.866989,0.000511,0.999551,0.900973,0,1,0.968505,1,1,1,1,1,0.001456,0.000008,0.166332,0.140681,0.000194,0.996769,0,0
-87.965832,0.003179,0.000072,6.391927,6.391985,145.265139,145.265123,1.356598,1.356874,0.000073,0.007371,0.696857,0.696857,0.696856,0.453545,0.696855,0.00019,0.511755,0.305766,0.001004,0.999551,0.866883,0.000511,0.999551,0.900873,0,1,0.968427,1,1,1,1,1,0.001456,0.000008,0.166446,0.140941,0.000194,0.996769,0,0
-87.965832,0.003179,0.000072,6.391795,6.391853,145.265233,145.265217,1.356639,1.356916,0.000073,0.007371,0.696857,0.696857,0.696856,0.453545,0.696855,0.00019,0.511755,0.305759,0.001004,0.999551,0.86685,0.000511,0.999551,0.900841,0,1,0.968403,1,1,1,1,1,0.001456,0.000008,0.166481,0.141021,0.000194,0.996769,0,0
-87.965702,0.003184,0.000072,6.391143,6.3912,145.265063,145.265047,1.357083,1.357359,0.000073,0.007371,0.696852,0.696852,0.696851,0.453539,0.696851,0.00019,0.51175,0.30571,0.001004,0.999551,0.866641,0.000511,0.999551,0.900645,0,1,0.96825,1,1,1,1,1,0.001458,0.000008,0.166705,0.141529,0.000194,0.996769,0,0
-87.965536,0.003189,0.000072,6.390553,6.390611,145.264631,145.264615,1.357532,1.357809,0.000073,0.007371,0.696847,0.696846,0.696846,0.453533,0.696845,0.00019,0.511744,0.305662,0.001004,0.999551,0.866446,0.000511,0.999551,0.900461,0,1,0.968106,1,1,1,1,1,0.001459,0.000008,0.166915,0.142004,0.000194,0.996769,0,0
-87.974557,0.003172,0.000072,6.394788,6.394845,145.31159,145.311573,1.356102,1.356379,0.000073,0.007364,0.69716,0.697159,0.697159,0.4539,0.697158,0.000189,0.512048,0.306087,0.001003,0.999552,0.867265,0.000511,0.999552,0.901246,0,1,0.968678,1,1,1,1,1,0.001455,0.000008,0.165979,0.140102,0.000193,0.996767,0,0
-87.965838,0.003173,0.000072,6.393053,6.393111,145.264213,145.264197,1.356063,1.356339,0.000073,0.007371,0.696857,0.696857,0.696856,0.453545,0.696855,0.00019,0.511757,0.305839,0.001004,0.999551,0.86721,0.000511,0.999551,0.901181,0,1,0.968665,1,1,1,1,1,0.001455,0.000008,0.166095,0.140148,0.000194,0.996769,0,0
-87.965973,0.003172,0.000072,6.392988,6.393045,145.26503,145.265013,1.355954,1.35623,0.000073,0.007371,0.696862,0.696862,0.696861,0.45355,0.69686,0.00019,0.511761,0.305842,0.001004,0.999551,0.86721,0.000511,0.999551,0.901181,0,1,0.968666,1,1,1,1,1,0.001454,0.000008,0.166095,0.140143,0.000194,0.996769,0,0
-87.965842,0.003178,0.000072,6.391987,6.392045,145.26515,145.265134,1.356559,1.356835,0.000073,0.007371,0.696857,0.696857,0.696856,0.453545,0.696856,0.00019,0.511756,0.305771,0.001004,0.999551,0.866902,0.000511,0.999551,0.90089,0,1,0.96844,1,1,1,1,1,0.001456,0.000008,0.166426,0.140896,0.000194,0.996769,0,0
-87.96583,0.003179,0.000072,6.391902,6.391959,145.265152,145.265136,1.356611,1.356887,0.000073,0.007371,0.696857,0.696857,0.696856,0.453545,0.696855,0.00019,0.511755,0.305765,0.001004,0.999551,0.866875,0.000511,0.999551,0.900865,0,1,0.968421,1,1,1,1,1,0.001456,0.000008,0.166454,0.14096,0.000194,0.996769,0,0
-87.965686,0.003185,0.000072,6.390926,6.390984,145.265166,145.26515,1.357208,1.357485,0.000073,0.007371,0.696852,0.696852,0.696851,0.453539,0.69685,0.00019,0.511749,0.305694,0.001004,0.999551,0.866574,0.000511,0.999551,0.900581,0,1,0.9682,1,1,1,1,1,0.001458,0.000008,0.166778,0.141692,0.000194,0.996769,0,0
-87.975376,0.003172,0.000072,6.394828,6.394885,145.316154,145.316138,1.356044,1.35632,0.000073,0.007364,0.697188,0.697188,0.697187,0.453933,0.697186,0.000189,0.512075,0.306107,0.001003,0.999552,0.867254,0.000511,0.999552,0.901237,0,1,0.968669,1,1,1,1,1,0.001455,0.000008,0.165985,0.140131,0.000193,0.996766,0,0
-87.965967,0.003173,0.000072,6.392809,6.392866,145.265154,145.265138,1.356044,1.35632,0.000073,0.007371,0.696861,0.696861,0.696861,0.45355,0.69686,0.00019,0.511761,0.305831,0.001004,0.999551,0.867157,0.000511,0.999551,0.901131,0,1,0.968628,1,1,1,1,1,0.001455,0.000008,0.166152,0.140272,0.000194,0.996769,0,0
-87.965978,0.003172,0.000072,6.392877,6.392935,145.265153,145.265137,1.356001,1.356277,0.000073,0.007371,0.696862,0.696862,0.696861,0.453551,0.69686,0.00019,0.511761,0.305836,0.001004,0.999551,0.867178,0.000511,0.999551,0.901151,0,1,0.968643,1,1,1,1,1,0.001454,0.000008,0.166129,0.140219,0.000194,0.996769,0,0
-87.96602,0.00317,0.000072,6.393134,6.393192,145.265167,145.265151,1.35583,1.356106,0.000073,0.007371,0.696863,0.696863,0.696862,0.453552,0.696862,0.00019,0.511763,0.305855,0.001004,0.999551,0.867261,0.000511,0.999551,0.901229,0,1,0.968704,1,1,1,1,1,0.001454,0.000008,0.16604,0.140017,0.000194,0.996769,0,0
-87.965931,0.003172,0.000072,6.392944,6.393002,145.264826,145.26481,1.356014,1.35629,0.000073,0.007371,0.69686,0.69686,0.696859,0.453549,0.696859,0.00019,0.51176,0.305837,0.001004,0.999551,0.867192,0.000511,0.999551,0.901165,0,1,0.968653,1,1,1,1,1,0.001454,0.000008,0.166114,0.140187,0.000194,0.996769,0,0
-87.966073,0.003169,0.000072,6.393099,6.393156,145.265411,145.265395,1.355714,1.355989,0.000073,0.007371,0.696865,0.696865,0.696864,0.453554,0.696864,0.00019,0.511765,0.30586,0.001004,0.999551,0.867278,0.000511,0.999551,0.901246,0,1,0.968718,1,1,1,1,1,0.001454,0.000008,0.166021,0.139971,0.000194,0.996769,0,0
-87.966035,0.003169,0.000072,6.393273,6.39333,145.265138,145.265122,1.355753,1.356029,0.000073,0.007371,0.696864,0.696864,0.696863,0.453553,0.696862,0.00019,0.511764,0.305864,0.001004,0.999551,0.867301,0.000511,0.999551,0.901268,0,1,0.968734,1,1,1,1,1,0.001454,0.000008,0.165997,0.139917,0.000194,0.996769,0,0
-87.966002,0.003171,0.000072,6.393052,6.39311,145.26514,145.265123,1.355893,1.356169,0.000073,0.007371,0.696863,0.696863,0.696862,0.453552,0.696861,0.00019,0.511762,0.305848,0.001004,0.999551,0.867233,0.000511,0.999551,0.901203,0,1,0.968683,1,1,1,1,1,0.001454,0.000008,0.166071,0.140086,0.000194,0.996769,0,0
-87.966036,0.003169,0.000072,6.393305,6.393362,145.265115,145.265098,1.355737,1.356013,0.000073,0.007371,0.696864,0.696864,0.696863,0.453553,0.696862,0.00019,0.511764,0.305866,0.001004,0.999551,0.867311,0.000511,0.999551,0.901277,0,1,0.968741,1,1,1,1,1,0.001454,0.000008,0.165986,0.139893,0.000194,0.996769,0,0
