drug_name,conc,ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
quinidine,3237,93490,0.4925,NA,NA,NA,NA,14640,1.201,8099,1.544,NA,NA,361.6,1.016
quinidine,3237,104400,0.4864,NA,NA,NA,NA,14630,1.259,7873,1.67,NA,NA,210.1,0.5672
quinidine,3237,30650,0.7143,NA,NA,NA,NA,13020,1.395,8800,1.594,NA,NA,338.2,0.8507
quinidine,3237,72090,0.5083,NA,NA,NA,NA,15580,1.365,8313,1.405,NA,NA,338.6,1.296
quinidine,3237,59220,0.5545,NA,NA,NA,NA,15420,1.238,8586,1.463,NA,NA,359.1,1.084
quinidine,3237,37160,0.6631,NA,NA,NA,NA,20480,1.132,9322,1.335,NA,NA,346.7,1.138
quinidine,3237,48500,0.6134,NA,NA,NA,NA,13930,1.38,9760,1.317,NA,NA,325.1,1.071
quinidine,3237,59510,0.5614,NA,NA,NA,NA,13830,1.314,11230,1.246,NA,NA,352.5,1.116
quinidine,3237,69350,0.5511,NA,NA,NA,NA,10720,1.635,9109,1.325,NA,NA,301.7,0.7929
quinidine,3237,56970,0.5883,NA,NA,NA,NA,11450,1.571,9247,1.437,NA,NA,291.7,0.7785
quinidine,3237,33810,0.6604,NA,NA,NA,NA,16470,1.328,8487,1.681,NA,NA,366.1,0.8505
quinidine,3237,63840,0.5572,NA,NA,NA,NA,11140,1.734,8639,1.294,NA,NA,254.2,0.7526
quinidine,3237,58510,0.5926,NA,NA,NA,NA,13590,1.278,9520,1.175,NA,NA,293.7,0.9551
quinidine,3237,50500,0.584,NA,NA,NA,NA,11580,1.589,10300,1.072,NA,NA,323.2,1.08
quinidine,3237,73280,0.5186,NA,NA,NA,NA,10140,1.92,9641,1.386,NA,NA,360.2,1.023
quinidine,3237,52260,0.5673,NA,NA,NA,NA,13550,1.364,8085,1.481,NA,NA,307,0.8874
quinidine,3237,47840,0.6055,NA,NA,NA,NA,15710,1.321,12040,1.154,NA,NA,301.6,1.151
quinidine,3237,30400,0.6939,NA,NA,NA,NA,16880,1.108,8900,1.352,NA,NA,324.1,0.9704
quinidine,3237,72620,0.5598,NA,NA,NA,NA,11270,1.805,11110,1.165,NA,NA,363,0.9106
quinidine,3237,27000,0.7099,NA,NA,NA,NA,9995,1.613,9175,1.47,NA,NA,358.4,0.8881
quinidine,3237,77700,0.5142,NA,NA,NA,NA,13970,1.406,10420,1.503,NA,NA,373.9,0.9432
quinidine,3237,61400,0.5738,NA,NA,NA,NA,10030,1.861,8971,1.594,NA,NA,376.5,1.032
quinidine,3237,42950,0.6124,NA,NA,NA,NA,14510,1.384,7718,1.674,NA,NA,275.3,0.9924
quinidine,3237,63880,0.5466,NA,NA,NA,NA,9473,2.045,10420,1.265,NA,NA,316.3,1.057
quinidine,3237,107600,0.5173,NA,NA,NA,NA,11510,1.662,7529,1.798,NA,NA,358.7,0.9411
quinidine,3237,58120,0.591,NA,NA,NA,NA,10190,1.763,11860,1.117,NA,NA,225.7,0.7046
quinidine,3237,57360,0.5979,NA,NA,NA,NA,11060,1.812,8909,1.341,NA,NA,247.3,0.7972
quinidine,3237,52490,0.5792,NA,NA,NA,NA,15200,1.235,10760,1.111,NA,NA,311.4,1.076
quinidine,3237,36550,0.668,NA,NA,NA,NA,19980,1.066,9678,1.234,NA,NA,328.1,0.9954
quinidine,3237,36170,0.7061,NA,NA,NA,NA,10630,1.929,7484,1.586,NA,NA,352.6,1.064
quinidine,3237,79380,0.5222,NA,NA,NA,NA,10830,1.839,7955,1.656,NA,NA,349.8,0.9621
quinidine,3237,67650,0.5459,NA,NA,NA,NA,12380,1.556,8489,1.68,NA,NA,363.1,0.9983
quinidine,3237,45760,0.6194,NA,NA,NA,NA,13150,1.331,9837,1.384,NA,NA,386.6,1.386
quinidine,3237,51870,0.5822,NA,NA,NA,NA,11270,1.629,9289,1.389,NA,NA,306.8,0.9173
quinidine,3237,47950,0.5898,NA,NA,NA,NA,10790,1.784,9483,1.335,NA,NA,376.6,1.263
quinidine,3237,37830,0.6761,NA,NA,NA,NA,21340,1.027,9806,1.345,NA,NA,284.4,0.9935
quinidine,3237,77790,0.5084,NA,NA,NA,NA,21200,1.008,9342,1.321,NA,NA,418.8,1.254
quinidine,3237,56030,0.586,NA,NA,NA,NA,23730,0.9329,9513,1.402,NA,NA,377.9,1.014
quinidine,3237,37130,0.6733,NA,NA,NA,NA,17560,1.139,9784,1.253,NA,NA,314.9,0.9164
quinidine,3237,68360,0.5514,NA,NA,NA,NA,20000,0.9976,11170,1.141,NA,NA,315,1.161
quinidine,3237,48930,0.6152,NA,NA,NA,NA,15680,1.262,9720,1.283,NA,NA,296.7,0.9797
quinidine,3237,91600,0.4932,NA,NA,NA,NA,12040,1.497,9998,1.241,NA,NA,268,0.7111
quinidine,3237,28100,0.7354,NA,NA,NA,NA,11820,1.654,9969,1.207,NA,NA,244.1,0.7966
