V,CaMKt,cass,nai,nass,ki,kss,cansr,cajsr,cai,m,hf,hs,j,hsp,jp,mL,hL,hLp,a,iF,iS,ap,iFp,iSp,d,ff,fs,fcaf,fcas,jca,ffp,fcafp,nca,xrf,xrs,xs1,xs2,xk1,Jrelnp,Jrelp,
-87.979658,0.017066,0.000072,6.770472,6.770534,145.087162,145.087141,1.564975,1.494721,0.000073,0.007361,0.697336,0.697335,0.697320,0.454101,0.697254,0.000189,0.449138,0.192385,0.001003,0.999552,0.414825,0.000511,0.999552,0.451778,0.000000,1.000000,0.811524,1.000000,0.998066,0.999648,1.000000,1.000000,0.001451,0.000056,0.608493,0.409648,0.000193,0.996765,0.000000,0.000000,0.024693
-87.978086,0.018326,0.000071,6.807782,6.807844,145.044456,145.044434,1.563560,1.480869,0.000072,0.007362,0.697282,0.697279,0.697256,0.454033,0.697107,0.000189,0.434167,0.178685,0.001003,0.999552,0.387213,0.000511,0.999552,0.421477,0.000000,1.000000,0.796941,1.000000,0.997464,0.999509,1.000000,1.000000,0.001410,0.000122,0.632329,0.422503,0.000193,0.996766,0.000000,0.000000,0.026513
-87.979280,0.017658,0.000072,6.785579,6.785641,145.068301,145.068280,1.561818,1.485088,0.000073,0.007361,0.697323,0.697321,0.697302,0.454084,0.697199,0.000189,0.441153,0.184846,0.001003,0.999552,0.399514,0.000511,0.999552,0.435005,0.000000,1.000000,0.803344,1.000000,0.997739,0.999573,1.000000,1.000000,0.001423,0.000086,0.621680,0.417450,0.000193,0.996765,0.000000,0.000000,0.026063
-87.978307,0.018513,0.000071,6.810935,6.810997,145.046139,145.046118,1.565942,1.482620,0.000072,0.007362,0.697290,0.697287,0.697262,0.454042,0.697108,0.000189,0.433596,0.178193,0.001003,0.999552,0.386427,0.000511,0.999552,0.420569,0.000000,1.000000,0.797385,1.000000,0.997497,0.999520,1.000000,1.000000,0.001412,0.000125,0.633169,0.420513,0.000193,0.996766,0.000000,0.000000,0.024927
-87.980420,0.017628,0.000071,6.804396,6.804458,145.069494,145.069473,1.556738,1.480696,0.000072,0.007360,0.697363,0.697361,0.697341,0.454129,0.697238,0.000189,0.441343,0.185009,0.001003,0.999553,0.400177,0.000511,0.999553,0.435679,0.000000,1.000000,0.805578,1.000000,0.997848,0.999606,1.000000,1.000000,0.001411,0.000084,0.621481,0.410588,0.000193,0.996765,0.000000,0.000000,0.020263
-87.976552,0.017541,0.000072,6.820121,6.820184,145.039710,145.039688,1.569547,1.496253,0.000073,0.007363,0.697229,0.697227,0.697210,0.453973,0.697131,0.000189,0.445945,0.189333,0.001003,0.999552,0.408607,0.000511,0.999552,0.444984,0.000000,1.000000,0.807183,1.000000,0.997932,0.999622,1.000000,1.000000,0.001450,0.000066,0.614014,0.412690,0.000193,0.996766,0.000000,0.000000,0.023791
-87.977783,0.017820,0.000072,6.806966,6.807029,145.053299,145.053277,1.569259,1.493606,0.000073,0.007362,0.697271,0.697269,0.697251,0.454023,0.697158,0.000189,0.443115,0.186662,0.001003,0.999552,0.403365,0.000511,0.999552,0.439197,0.000000,1.000000,0.805517,1.000000,0.997857,0.999605,1.000000,1.000000,0.001440,0.000077,0.618607,0.413490,0.000193,0.996766,0.000000,0.000000,0.023697
-87.978044,0.017161,0.000072,6.821701,6.821764,145.046352,145.046330,1.559482,1.487431,0.000073,0.007362,0.697280,0.697278,0.697262,0.454034,0.697184,0.000189,0.446205,0.189566,0.001003,0.999552,0.409037,0.000511,0.999552,0.445472,0.000000,1.000000,0.807699,1.000000,0.997951,0.999627,1.000000,1.000000,0.001434,0.000065,0.613644,0.411242,0.000193,0.996766,0.000000,0.000000,0.021856
-87.978585,0.016679,0.000072,6.793680,6.793743,145.069766,145.069745,1.562335,1.494957,0.000073,0.007361,0.697299,0.697298,0.697284,0.454058,0.697229,0.000189,0.452148,0.195398,0.001003,0.999552,0.420839,0.000511,0.999552,0.458397,0.000000,1.000000,0.813803,1.000000,0.998164,0.999671,1.000000,1.000000,0.001457,0.000047,0.603288,0.407084,0.000193,0.996766,0.000000,0.000000,0.023054
-87.980142,0.016761,0.000071,6.819464,6.819526,145.060831,145.060809,1.547570,1.477133,0.000073,0.007360,0.697353,0.697351,0.697335,0.454120,0.697260,0.000189,0.447052,0.190355,0.001003,0.999553,0.410689,0.000511,0.999553,0.447284,0.000000,1.000000,0.809778,1.000000,0.998015,0.999643,1.000000,1.000000,0.001413,0.000062,0.612267,0.407276,0.000193,0.996765,0.000000,0.000000,0.018760
-87.979364,0.017203,0.000072,6.795269,6.795331,145.069182,145.069160,1.560552,1.488295,0.000073,0.007361,0.697326,0.697324,0.697307,0.454088,0.697229,0.000189,0.446054,0.189408,0.001003,0.999552,0.408805,0.000511,0.999552,0.445189,0.000000,1.000000,0.808331,1.000000,0.997960,0.999627,1.000000,1.000000,0.001435,0.000066,0.613814,0.411144,0.000193,0.996765,0.000000,0.000000,0.022900
-87.980595,0.017646,0.000072,6.776250,6.776312,145.085180,145.085159,1.562272,1.486477,0.000073,0.007360,0.697369,0.697367,0.697348,0.454137,0.697249,0.000189,0.442013,0.185618,0.001003,0.999553,0.401335,0.000511,0.999553,0.436945,0.000000,1.000000,0.805644,1.000000,0.997840,0.999599,1.000000,1.000000,0.001425,0.000081,0.620310,0.413304,0.000193,0.996765,0.000000,0.000000,0.023751
-87.979539,0.017465,0.000072,6.793231,6.793293,145.070543,145.070522,1.561999,1.487804,0.000073,0.007361,0.697332,0.697330,0.697312,0.454094,0.697223,0.000189,0.443911,0.187385,0.001003,0.999552,0.404799,0.000511,0.999552,0.440776,0.000000,1.000000,0.806663,1.000000,0.997894,0.999612,1.000000,1.000000,0.001431,0.000074,0.617322,0.412318,0.000193,0.996765,0.000000,0.000000,0.023038
-87.979874,0.017575,0.000072,6.789212,6.789274,145.072294,145.072272,1.560705,1.484954,0.000073,0.007360,0.697344,0.697342,0.697323,0.454108,0.697224,0.000189,0.441896,0.185518,0.001003,0.999553,0.401013,0.000511,0.999553,0.436622,0.000000,1.000000,0.804740,1.000000,0.997810,0.999592,1.000000,1.000000,0.001424,0.000082,0.620541,0.414501,0.000193,0.996765,0.000000,0.000000,0.023817
-87.980006,0.016751,0.000072,6.765688,6.765750,145.089905,145.089884,1.560331,1.491473,0.000073,0.007360,0.697349,0.697347,0.697333,0.454115,0.697273,0.000189,0.450634,0.193860,0.001003,0.999553,0.417634,0.000511,0.999553,0.454894,0.000000,1.000000,0.812483,1.000000,0.998092,0.999652,1.000000,1.000000,0.001447,0.000051,0.605885,0.409989,0.000193,0.996765,0.000000,0.000000,0.025561
-87.981322,0.017848,0.000072,6.760745,6.760807,145.095835,145.095814,1.562493,1.484656,0.000073,0.007359,0.697394,0.697392,0.697372,0.454166,0.697259,0.000189,0.439655,0.183473,0.001002,0.999553,0.397051,0.000511,0.999553,0.432225,0.000000,1.000000,0.803901,1.000000,0.997751,0.999577,1.000000,1.000000,0.001419,0.000092,0.623938,0.415550,0.000193,0.996765,0.000000,0.000000,0.025225
-87.977802,0.018372,0.000072,6.819591,6.819653,145.046076,145.046054,1.570550,1.491030,0.000073,0.007362,0.697272,0.697270,0.697248,0.454022,0.697131,0.000189,0.438933,0.182858,0.001003,0.999552,0.395943,0.000511,0.999552,0.431004,0.000000,1.000000,0.802964,1.000000,0.997757,0.999585,1.000000,1.000000,0.001427,0.000095,0.625206,0.413405,0.000193,0.996766,0.000000,0.000000,0.022017
-87.977803,0.017049,0.000072,6.802701,6.802763,145.062279,145.062257,1.567737,1.498802,0.000073,0.007362,0.697272,0.697270,0.697256,0.454025,0.697196,0.000189,0.450781,0.194032,0.001003,0.999552,0.418230,0.000511,0.999552,0.455508,0.000000,1.000000,0.812899,1.000000,0.998138,0.999668,1.000000,1.000000,0.001460,0.000050,0.605717,0.406683,0.000193,0.996766,0.000000,0.000000,0.022290
-87.981022,0.018687,0.000071,6.807214,6.807276,145.065786,145.065764,1.558269,1.472899,0.000072,0.007360,0.697384,0.697381,0.697353,0.454151,0.697173,0.000189,0.430625,0.175667,0.001003,0.999553,0.381768,0.000511,0.999553,0.415367,0.000000,1.000000,0.798045,1.000000,0.997514,0.999528,1.000000,1.000000,0.001387,0.000143,0.637445,0.415392,0.000193,0.996765,0.000000,0.000000,0.020541
-87.980087,0.017210,0.000072,6.797225,6.797287,145.073567,145.073546,1.557803,1.485417,0.000073,0.007360,0.697351,0.697349,0.697332,0.454117,0.697251,0.000189,0.445633,0.189000,0.001003,0.999553,0.408101,0.000511,0.999553,0.444398,0.000000,1.000000,0.808805,1.000000,0.997977,0.999633,1.000000,1.000000,0.001427,0.000067,0.614535,0.409093,0.000193,0.996765,0.000000,0.000000,0.021122
-87.974159,0.017058,0.000072,6.837888,6.837952,145.022099,145.022077,1.575278,1.507445,0.000074,0.007365,0.697146,0.697144,0.697130,0.453877,0.697078,0.000189,0.452921,0.196238,0.001003,0.999552,0.422518,0.000511,0.999552,0.460248,0.000000,1.000000,0.813166,1.000000,0.998167,0.999674,1.000000,1.000000,0.001483,0.000045,0.601926,0.407754,0.000193,0.996767,0.000000,0.000000,0.023358
-87.976265,0.015982,0.000072,6.807330,6.807393,145.054713,145.054692,1.566239,1.505254,0.000074,0.007363,0.697219,0.697218,0.697207,0.453965,0.697174,0.000189,0.460335,0.204102,0.001003,0.999552,0.438492,0.000511,0.999552,0.477727,0.000000,1.000000,0.821735,1.000000,0.998432,0.999727,1.000000,1.000000,0.001495,0.000030,0.587769,0.400691,0.000193,0.996766,0.000000,0.000000,0.023191
-87.977160,0.017103,0.000072,6.819825,6.819888,145.045818,145.045796,1.565157,1.494980,0.000073,0.007362,0.697250,0.697248,0.697232,0.453999,0.697166,0.000189,0.449067,0.192345,0.001003,0.999552,0.414690,0.000511,0.999552,0.451660,0.000000,1.000000,0.810427,1.000000,0.998056,0.999650,1.000000,1.000000,0.001452,0.000056,0.608757,0.409123,0.000193,0.996766,0.000000,0.000000,0.022247
-87.981624,0.016171,0.000072,6.772744,6.772806,145.100806,145.100785,1.551357,1.486554,0.000073,0.007359,0.697405,0.697403,0.697390,0.454182,0.697341,0.000189,0.454005,0.197258,0.001002,0.999553,0.424727,0.000511,0.999553,0.462638,0.000000,1.000000,0.817204,1.000000,0.998267,0.999694,1.000000,1.000000,0.001442,0.000042,0.599940,0.402339,0.000193,0.996765,0.000000,0.000000,0.020574
-87.982552,0.018295,0.000071,6.767847,6.767908,145.101633,145.101612,1.561424,1.480675,0.000072,0.007358,0.697437,0.697434,0.697411,0.454215,0.697275,0.000189,0.436207,0.180411,0.001002,0.999553,0.391341,0.000511,0.999553,0.425866,0.000000,1.000000,0.803490,1.000000,0.997738,0.999579,1.000000,1.000000,0.001404,0.000109,0.629213,0.411620,0.000193,0.996765,0.000000,0.000000,0.021398
-87.977260,0.017893,0.000072,6.821405,6.821468,145.043317,145.043296,1.569543,1.493737,0.000073,0.007362,0.697253,0.697251,0.697232,0.454001,0.697139,0.000189,0.443028,0.186586,0.001003,0.999552,0.403265,0.000511,0.999552,0.439084,0.000000,1.000000,0.805598,1.000000,0.997870,0.999610,1.000000,1.000000,0.001439,0.000077,0.618790,0.412252,0.000193,0.996766,0.000000,0.000000,0.022326
-87.979234,0.017089,0.000072,6.794331,6.794394,145.073968,145.073946,1.563243,1.493197,0.000073,0.007361,0.697322,0.697320,0.697304,0.454083,0.697238,0.000189,0.448993,0.192248,0.001003,0.999552,0.414683,0.000511,0.999552,0.451608,0.000000,1.000000,0.811875,1.000000,0.998094,0.999659,1.000000,1.000000,0.001446,0.000056,0.608832,0.406813,0.000193,0.996765,0.000000,0.000000,0.021548
-87.974853,0.016993,0.000072,6.812719,6.812782,145.032486,145.032464,1.569982,1.500589,0.000073,0.007364,0.697170,0.697168,0.697155,0.453906,0.697100,0.000189,0.451974,0.195267,0.001003,0.999552,0.420181,0.000511,0.999552,0.457759,0.000000,1.000000,0.811313,1.000000,0.998063,0.999645,1.000000,1.000000,0.001466,0.000048,0.603561,0.412998,0.000193,0.996767,0.000000,0.000000,0.028106
-87.976239,0.017590,0.000072,6.803454,6.803516,145.043245,145.043224,1.570206,1.495862,0.000073,0.007363,0.697218,0.697216,0.697199,0.453961,0.697119,0.000189,0.445589,0.188998,0.001003,0.999552,0.407697,0.000511,0.999552,0.444030,0.000000,1.000000,0.806038,1.000000,0.997857,0.999600,1.000000,1.000000,0.001448,0.000068,0.614526,0.416540,0.000193,0.996766,0.000000,0.000000,0.027700
-87.976803,0.017651,0.000072,6.826059,6.826121,145.036959,145.036937,1.567783,1.493287,0.000073,0.007363,0.697237,0.697235,0.697217,0.453983,0.697130,0.000189,0.444313,0.187788,0.001003,0.999552,0.405529,0.000511,0.999552,0.441603,0.000000,1.000000,0.805855,1.000000,0.997883,0.999612,1.000000,1.000000,0.001442,0.000072,0.616733,0.413081,0.000193,0.996766,0.000000,0.000000,0.022933
-87.975149,0.016333,0.000072,6.824870,6.824933,145.036952,145.036931,1.569067,1.505806,0.000074,0.007364,0.697180,0.697179,0.697167,0.453919,0.697128,0.000189,0.457766,0.201308,0.001003,0.999552,0.432763,0.000511,0.999552,0.471472,0.000000,1.000000,0.818374,1.000000,0.998335,0.999708,1.000000,1.000000,0.001490,0.000034,0.592857,0.403583,0.000193,0.996766,0.000000,0.000000,0.023116
-87.980646,0.016629,0.000072,6.804698,6.804760,145.071621,145.071599,1.548323,1.478817,0.000073,0.007360,0.697371,0.697369,0.697353,0.454141,0.697283,0.000189,0.448036,0.191300,0.001003,0.999553,0.412563,0.000511,0.999553,0.449339,0.000000,1.000000,0.810504,1.000000,0.998041,0.999647,1.000000,1.000000,0.001419,0.000059,0.610570,0.407708,0.000193,0.996765,0.000000,0.000000,0.019940
-87.978904,0.016614,0.000072,6.804526,6.804588,145.064424,145.064402,1.557405,1.489721,0.000073,0.007361,0.697310,0.697309,0.697294,0.454070,0.697236,0.000189,0.451180,0.194420,0.001003,0.999552,0.418842,0.000511,0.999552,0.456221,0.000000,1.000000,0.812852,1.000000,0.998134,0.999666,1.000000,1.000000,0.001446,0.000050,0.605069,0.407047,0.000193,0.996765,0.000000,0.000000,0.021661
-87.981162,0.018141,0.000071,6.786614,6.786676,145.081800,145.081779,1.560948,1.481042,0.000072,0.007359,0.697389,0.697386,0.697364,0.454159,0.697234,0.000189,0.437095,0.181200,0.001002,0.999553,0.392713,0.000511,0.999553,0.427425,0.000000,1.000000,0.802738,1.000000,0.997721,0.999575,1.000000,1.000000,0.001408,0.000104,0.627948,0.413222,0.000193,0.996765,0.000000,0.000000,0.021741
-87.980498,0.016991,0.000072,6.797308,6.797370,145.075138,145.075117,1.553894,1.482448,0.000073,0.007360,0.697366,0.697364,0.697347,0.454134,0.697269,0.000189,0.446292,0.189623,0.001003,0.999553,0.409288,0.000511,0.999553,0.445717,0.000000,1.000000,0.809220,1.000000,0.997992,0.999636,1.000000,1.000000,0.001423,0.000065,0.613460,0.408883,0.000193,0.996765,0.000000,0.000000,0.020830
-87.980029,0.018129,0.000071,6.797291,6.797352,145.064939,145.064918,1.560159,1.479176,0.000072,0.007360,0.697349,0.697347,0.697324,0.454112,0.697184,0.000189,0.435508,0.179825,0.001003,0.999553,0.389720,0.000511,0.999553,0.424184,0.000000,1.000000,0.799655,1.000000,0.997593,0.999543,1.000000,1.000000,0.001407,0.000114,0.630351,0.417931,0.000193,0.996765,0.000000,0.000000,0.023680
-87.975594,0.017641,0.000072,6.813559,6.813622,145.036847,145.036825,1.574049,1.500413,0.000073,0.007364,0.697195,0.697194,0.697177,0.453934,0.697101,0.000189,0.446451,0.189826,0.001003,0.999552,0.409484,0.000511,0.999552,0.445966,0.000000,1.000000,0.807016,1.000000,0.997913,0.999615,1.000000,1.000000,0.001458,0.000064,0.613111,0.414710,0.000193,0.996766,0.000000,0.000000,0.026368
-87.978587,0.018795,0.000071,6.820132,6.820194,145.046919,145.046898,1.568237,1.484338,0.000072,0.007361,0.697299,0.697296,0.697271,0.454053,0.697116,0.000189,0.433631,0.178221,0.001003,0.999552,0.386781,0.000511,0.999552,0.420902,0.000000,1.000000,0.799279,1.000000,0.997591,0.999547,1.000000,1.000000,0.001410,0.000124,0.633139,0.415594,0.000193,0.996766,0.000000,0.000000,0.021771
-87.979996,0.016888,0.000071,6.816147,6.816209,145.059069,145.059047,1.549220,1.477441,0.000073,0.007360,0.697348,0.697346,0.697329,0.454113,0.697247,0.000189,0.445380,0.188762,0.001003,0.999553,0.407409,0.000511,0.999553,0.443693,0.000000,1.000000,0.807542,1.000000,0.997935,0.999624,1.000000,1.000000,0.001414,0.000068,0.615046,0.410383,0.000193,0.996765,0.000000,0.000000,0.020249
-87.986142,0.016862,0.000071,6.766729,6.766790,145.117562,145.117541,1.531606,1.456183,0.000072,0.007356,0.697561,0.697559,0.697539,0.454362,0.697420,0.000189,0.438739,0.182612,0.001002,0.999553,0.395311,0.000511,0.999553,0.430345,0.000000,1.000000,0.804699,1.000000,0.997773,0.999586,1.000000,1.000000,0.001367,0.000096,0.625515,0.410589,0.000193,0.996764,0.000000,0.000000,0.018508
-87.980464,0.016762,0.000072,6.788972,6.789034,145.077599,145.077578,1.553019,1.482749,0.000073,0.007360,0.697364,0.697363,0.697347,0.454133,0.697275,0.000189,0.447572,0.190852,0.001003,0.999553,0.411589,0.000511,0.999553,0.448272,0.000000,1.000000,0.809521,1.000000,0.998000,0.999635,1.000000,1.000000,0.001428,0.000061,0.611286,0.410620,0.000193,0.996765,0.000000,0.000000,0.022670
-87.976037,0.018164,0.000072,6.822794,6.822857,145.032186,145.032164,1.573920,1.495961,0.000073,0.007363,0.697211,0.697209,0.697189,0.453951,0.697085,0.000189,0.441094,0.184822,0.001003,0.999552,0.399582,0.000511,0.999552,0.435062,0.000000,1.000000,0.802774,1.000000,0.997751,0.999580,1.000000,1.000000,0.001442,0.000085,0.621835,0.416742,0.000193,0.996766,0.000000,0.000000,0.025043
-87.976212,0.017551,0.000072,6.805440,6.805503,145.048252,145.048230,1.575280,1.503049,0.000073,0.007363,0.697217,0.697215,0.697199,0.453960,0.697129,0.000189,0.447995,0.191307,0.001003,0.999552,0.412618,0.000511,0.999552,0.449369,0.000000,1.000000,0.809253,1.000000,0.998002,0.999636,1.000000,1.000000,0.001465,0.000059,0.610487,0.411834,0.000193,0.996766,0.000000,0.000000,0.025302
-87.980058,0.017094,0.000072,6.803815,6.803877,145.068901,145.068880,1.554948,1.482897,0.000073,0.007360,0.697350,0.697348,0.697331,0.454116,0.697251,0.000189,0.445726,0.189089,0.001003,0.999553,0.408218,0.000511,0.999553,0.444543,0.000000,1.000000,0.808613,1.000000,0.997972,0.999632,1.000000,1.000000,0.001423,0.000067,0.614413,0.409207,0.000193,0.996765,0.000000,0.000000,0.020691
-87.978017,0.018012,0.000072,6.820342,6.820405,145.043821,145.043800,1.564830,1.486421,0.000073,0.007362,0.697280,0.697277,0.697256,0.454031,0.697142,0.000189,0.439336,0.183216,0.001003,0.999552,0.396442,0.000511,0.999552,0.431599,0.000000,1.000000,0.802139,1.000000,0.997723,0.999575,1.000000,1.000000,0.001423,0.000093,0.624622,0.415540,0.000193,0.996766,0.000000,0.000000,0.022794
-87.977097,0.017581,0.000072,6.781482,6.781544,145.064591,145.064570,1.574525,1.501512,0.000073,0.007362,0.697248,0.697246,0.697230,0.453996,0.697158,0.000189,0.447583,0.190898,0.001003,0.999552,0.411714,0.000511,0.999552,0.448388,0.000000,1.000000,0.809036,1.000000,0.997966,0.999625,1.000000,1.000000,0.001459,0.000061,0.611108,0.413460,0.000193,0.996766,0.000000,0.000000,0.027623
-87.980754,0.017057,0.000072,6.778227,6.778289,145.089990,145.089969,1.559505,1.488791,0.000073,0.007360,0.697374,0.697373,0.697356,0.454145,0.697285,0.000189,0.447751,0.191021,0.001003,0.999553,0.412221,0.000511,0.999553,0.448901,0.000000,1.000000,0.811160,1.000000,0.998058,0.999650,1.000000,1.000000,0.001436,0.000060,0.610932,0.407556,0.000193,0.996765,0.000000,0.000000,0.021797
-87.981378,0.017346,0.000071,6.802678,6.802740,145.076509,145.076488,1.550512,1.475849,0.000072,0.007359,0.697396,0.697394,0.697375,0.454169,0.697278,0.000189,0.442414,0.185980,0.001002,0.999553,0.402117,0.000511,0.999553,0.437818,0.000000,1.000000,0.806967,1.000000,0.997895,0.999617,1.000000,1.000000,0.001402,0.000079,0.619799,0.408664,0.000193,0.996765,0.000000,0.000000,0.018975
-87.982629,0.017211,0.000071,6.797943,6.798004,145.084706,145.084685,1.543952,1.468961,0.000072,0.007358,0.697439,0.697437,0.697418,0.454220,0.697314,0.000189,0.441292,0.184942,0.001002,0.999553,0.400016,0.000511,0.999553,0.435517,0.000000,1.000000,0.806341,1.000000,0.997860,0.999609,1.000000,1.000000,0.001389,0.000084,0.621586,0.408770,0.000193,0.996764,0.000000,0.000000,0.018288
-87.979323,0.017461,0.000072,6.800989,6.801051,145.064294,145.064272,1.560721,1.486267,0.000073,0.007361,0.697325,0.697323,0.697304,0.454086,0.697213,0.000189,0.443455,0.186963,0.001003,0.999552,0.403920,0.000511,0.999552,0.439821,0.000000,1.000000,0.806040,1.000000,0.997873,0.999608,1.000000,1.000000,0.001428,0.000075,0.618089,0.412658,0.000193,0.996765,0.000000,0.000000,0.022654
-87.981583,0.017164,0.000071,6.785412,6.785474,145.087457,145.087436,1.553236,1.480229,0.000073,0.007359,0.697403,0.697401,0.697383,0.454178,0.697296,0.000189,0.444344,0.187769,0.001002,0.999553,0.405656,0.000511,0.999553,0.441706,0.000000,1.000000,0.808189,1.000000,0.997944,0.999625,1.000000,1.000000,0.001416,0.000072,0.616643,0.409285,0.000193,0.996765,0.000000,0.000000,0.020753
-87.973044,0.016995,0.000072,6.824031,6.824095,145.016641,145.016619,1.574538,1.505949,0.000074,0.007365,0.697107,0.697106,0.697093,0.453832,0.697045,0.000189,0.453974,0.197334,0.001003,0.999552,0.424304,0.000511,0.999552,0.462293,0.000000,1.000000,0.812741,1.000000,0.998115,0.999657,1.000000,1.000000,0.001479,0.000043,0.599929,0.412344,0.000193,0.996767,0.000000,0.000000,0.029169
-87.981635,0.017736,0.000071,6.777899,6.777961,145.092327,145.092306,1.559551,1.483186,0.000073,0.007359,0.697405,0.697403,0.697383,0.454179,0.697279,0.000189,0.441128,0.184801,0.001002,0.999553,0.399904,0.000511,0.999553,0.435336,0.000000,1.000000,0.806321,1.000000,0.997866,0.999608,1.000000,1.000000,0.001415,0.000085,0.621731,0.410203,0.000193,0.996765,0.000000,0.000000,0.021233
-87.978527,0.017314,0.000072,6.793712,6.793774,145.065817,145.065796,1.565371,1.493056,0.000073,0.007361,0.697297,0.697295,0.697279,0.454054,0.697203,0.000189,0.446630,0.189966,0.001003,0.999552,0.409913,0.000511,0.999552,0.446404,0.000000,1.000000,0.808574,1.000000,0.997969,0.999628,1.000000,1.000000,0.001444,0.000064,0.612818,0.411756,0.000193,0.996766,0.000000,0.000000,0.024116
-87.980106,0.018011,0.000072,6.773969,6.774031,145.083612,145.083590,1.567470,1.489633,0.000073,0.007360,0.697352,0.697350,0.697330,0.454117,0.697221,0.000189,0.440274,0.184041,0.001003,0.999553,0.398253,0.000511,0.999553,0.433536,0.000000,1.000000,0.804367,1.000000,0.997785,0.999586,1.000000,1.000000,0.001428,0.000089,0.623003,0.414519,0.000193,0.996765,0.000000,0.000000,0.024635
-87.978425,0.017491,0.000072,6.819113,6.819175,145.046010,145.045988,1.558713,1.483192,0.000073,0.007361,0.697294,0.697291,0.697272,0.454049,0.697174,0.000189,0.441935,0.185569,0.001003,0.999552,0.400976,0.000511,0.999552,0.436623,0.000000,1.000000,0.803652,1.000000,0.997786,0.999588,1.000000,1.000000,0.001422,0.000082,0.620585,0.415188,0.000193,0.996766,0.000000,0.000000,0.022827
-87.980081,0.017100,0.000072,6.793828,6.793890,145.075584,145.075563,1.557933,1.486393,0.000073,0.007360,0.697351,0.697349,0.697333,0.454117,0.697256,0.000189,0.446614,0.189934,0.001003,0.999553,0.409947,0.000511,0.999553,0.446429,0.000000,1.000000,0.809506,1.000000,0.998003,0.999638,1.000000,1.000000,0.001431,0.000064,0.612895,0.408992,0.000193,0.996765,0.000000,0.000000,0.021529
-87.982237,0.017425,0.000071,6.790684,6.790745,145.083418,145.083396,1.548460,1.471678,0.000072,0.007359,0.697426,0.697423,0.697403,0.454203,0.697287,0.000189,0.439154,0.183016,0.001002,0.999553,0.396095,0.000511,0.999553,0.431208,0.000000,1.000000,0.803569,1.000000,0.997756,0.999582,1.000000,1.000000,0.001396,0.000094,0.624891,0.412949,0.000193,0.996765,0.000000,0.000000,0.020687
-87.979183,0.018056,0.000072,6.787403,6.787465,145.069073,145.069052,1.567273,1.488740,0.000073,0.007361,0.697320,0.697318,0.697297,0.454079,0.697184,0.000189,0.439479,0.183334,0.001003,0.999552,0.396730,0.000511,0.999552,0.431889,0.000000,1.000000,0.802887,1.000000,0.997729,0.999573,1.000000,1.000000,0.001427,0.000093,0.624275,0.416259,0.000193,0.996765,0.000000,0.000000,0.024985
-87.974632,0.016758,0.000072,6.813915,6.813978,145.033309,145.033288,1.570983,1.503869,0.000074,0.007364,0.697162,0.697161,0.697148,0.453897,0.697102,0.000189,0.454611,0.197974,0.001003,0.999552,0.425719,0.000511,0.999552,0.463813,0.000000,1.000000,0.814126,1.000000,0.998170,0.999669,1.000000,1.000000,0.001478,0.000041,0.598759,0.410242,0.000193,0.996767,0.000000,0.000000,0.027427
-87.974240,0.016484,0.000072,6.815211,6.815275,145.033007,145.032986,1.571892,1.507259,0.000074,0.007365,0.697149,0.697147,0.697136,0.453882,0.697097,0.000189,0.457645,0.201191,0.001003,0.999552,0.432293,0.000511,0.999552,0.470999,0.000000,1.000000,0.817413,1.000000,0.998285,0.999694,1.000000,1.000000,0.001491,0.000035,0.593012,0.407198,0.000193,0.996767,0.000000,0.000000,0.027055
-87.984819,0.016848,0.000071,6.785564,6.785625,145.100310,145.100288,1.532654,1.457796,0.000072,0.007357,0.697515,0.697513,0.697493,0.454309,0.697381,0.000189,0.439816,0.183587,0.001002,0.999553,0.397196,0.000511,0.999553,0.432439,0.000000,1.000000,0.805067,1.000000,0.997797,0.999593,1.000000,1.000000,0.001370,0.000091,0.623907,0.410087,0.000193,0.996764,0.000000,0.000000,0.017946
-87.973959,0.017724,0.000072,6.822305,6.822368,145.026144,145.026122,1.581879,1.509403,0.000073,0.007365,0.697139,0.697137,0.697121,0.453868,0.697054,0.000189,0.448664,0.191985,0.001003,0.999552,0.413900,0.000511,0.999552,0.450796,0.000000,1.000000,0.808943,1.000000,0.997997,0.999635,1.000000,1.000000,0.001478,0.000057,0.609341,0.412971,0.000193,0.996767,0.000000,0.000000,0.026490
-87.973270,0.017134,0.000072,6.841614,6.841678,145.016580,145.016558,1.579701,1.512182,0.000074,0.007365,0.697115,0.697113,0.697100,0.453841,0.697050,0.000189,0.453723,0.197072,0.001003,0.999552,0.424244,0.000511,0.999552,0.462130,0.000000,1.000000,0.813888,1.000000,0.998195,0.999681,1.000000,1.000000,0.001493,0.000043,0.600446,0.407186,0.000193,0.996767,0.000000,0.000000,0.023644
-87.977583,0.019123,0.000071,6.803796,6.803858,145.046344,145.046322,1.574803,1.488161,0.000072,0.007362,0.697264,0.697261,0.697235,0.454011,0.697060,0.000189,0.431059,0.176054,0.001003,0.999552,0.382327,0.000511,0.999552,0.416011,0.000000,1.000000,0.796028,1.000000,0.997421,0.999501,1.000000,1.000000,0.001418,0.000141,0.636727,0.421829,0.000193,0.996766,0.000000,0.000000,0.026529
